id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2991930,beibuxinqu_aq,2018-05-09 03:00:00,,,52.0,0.8,49.0,7.0
2991931,zhiwuyuan_aq,2018-05-09 03:00:00,,,,,,
2991932,fengtaihuayuan_aq,2018-05-09 03:00:00,72.0,129.0,51.0,0.6,94.0,12.0
2991933,yungang_aq,2018-05-09 03:00:00,48.0,95.0,44.0,0.6,105.0,15.0
2991934,gucheng_aq,2018-05-09 03:00:00,70.0,94.0,79.0,0.8,68.0,11.0
2991935,fangshan_aq,2018-05-09 03:00:00,46.0,140.0,37.0,0.5,118.0,16.0
2991936,daxing_aq,2018-05-09 03:00:00,55.0,133.0,45.0,0.6,96.0,17.0
2991937,yizhuang_aq,2018-05-09 03:00:00,50.0,86.0,37.0,0.6,109.0,17.0
2991938,tongzhou_aq,2018-05-09 03:00:00,,110.0,39.0,0.5,96.0,9.0
2991939,shunyi_aq,2018-05-09 03:00:00,60.0,111.0,44.0,0.8,100.0,18.0
2991940,pingchang_aq,2018-05-09 03:00:00,53.0,91.0,37.0,0.7,87.0,16.0
2991941,mentougou_aq,2018-05-09 03:00:00,53.0,127.0,84.0,0.7,67.0,10.0
2991942,pinggu_aq,2018-05-09 03:00:00,36.0,67.0,29.0,0.7,118.0,13.0
2991943,huairou_aq,2018-05-09 03:00:00,42.0,103.0,34.0,0.7,92.0,9.0
2991944,miyun_aq,2018-05-09 03:00:00,39.0,69.0,33.0,0.7,106.0,8.0
2991945,yanqin_aq,2018-05-09 03:00:00,58.0,92.0,26.0,0.5,117.0,8.0
2991946,dingling_aq,2018-05-09 03:00:00,41.0,88.0,31.0,0.8,100.0,14.0
2991947,badaling_aq,2018-05-09 03:00:00,55.0,117.0,35.0,0.5,93.0,6.0
2991948,miyunshuiku_aq,2018-05-09 03:00:00,34.0,,17.0,0.6,123.0,4.0
2991949,donggaocun_aq,2018-05-09 03:00:00,39.0,60.0,23.0,0.5,120.0,12.0
2991950,yongledian_aq,2018-05-09 03:00:00,61.0,87.0,49.0,0.6,125.0,14.0
2991951,yufa_aq,2018-05-09 03:00:00,51.0,60.0,19.0,0.4,125.0,10.0
2991952,liulihe_aq,2018-05-09 03:00:00,54.0,144.0,36.0,0.5,113.0,16.0
2991953,qianmen_aq,2018-05-09 03:00:00,57.0,111.0,64.0,0.6,81.0,12.0
2991954,yongdingmennei_aq,2018-05-09 03:00:00,55.0,124.0,64.0,0.5,72.0,13.0
2991955,xizhimenbei_aq,2018-05-09 03:00:00,71.0,110.0,93.0,0.8,55.0,14.0
2991956,nansanhuan_aq,2018-05-09 03:00:00,64.0,,92.0,0.8,55.0,14.0
2991957,dongsihuan_aq,2018-05-09 03:00:00,62.0,110.0,82.0,0.8,65.0,11.0
2991979,dongsi_aq,2018-05-09 04:00:00,72.0,93.0,43.0,0.5,121.0,12.0
2991980,tiantan_aq,2018-05-09 04:00:00,54.0,111.0,41.0,0.6,102.0,12.0
2991981,guanyuan_aq,2018-05-09 04:00:00,63.0,125.0,44.0,0.5,121.0,12.0
2991982,wanshouxigong_aq,2018-05-09 04:00:00,73.0,162.0,47.0,0.6,111.0,12.0
2991983,aotizhongxin_aq,2018-05-09 04:00:00,77.0,94.0,47.0,0.5,114.0,12.0
2991984,nongzhanguan_aq,2018-05-09 04:00:00,49.0,109.0,47.0,0.5,103.0,13.0
2991985,wanliu_aq,2018-05-09 04:00:00,53.0,104.0,51.0,0.7,121.0,13.0
2991986,beibuxinqu_aq,2018-05-09 04:00:00,,,,,,
2991987,zhiwuyuan_aq,2018-05-09 04:00:00,,,,,,
2991988,fengtaihuayuan_aq,2018-05-09 04:00:00,123.0,139.0,34.0,0.6,131.0,13.0
2991989,yungang_aq,2018-05-09 04:00:00,,38.0,34.0,0.5,131.0,14.0
2991990,gucheng_aq,2018-05-09 04:00:00,73.0,97.0,40.0,0.6,124.0,12.0
2991991,fangshan_aq,2018-05-09 04:00:00,84.0,149.0,33.0,0.5,150.0,15.0
2991992,daxing_aq,2018-05-09 04:00:00,46.0,120.0,26.0,0.6,134.0,11.0
2991993,yizhuang_aq,2018-05-09 04:00:00,60.0,73.0,30.0,0.5,132.0,13.0
2991994,tongzhou_aq,2018-05-09 04:00:00,,114.0,29.0,0.4,131.0,9.0
2991995,shunyi_aq,2018-05-09 04:00:00,57.0,102.0,41.0,0.7,125.0,13.0
2991996,pingchang_aq,2018-05-09 04:00:00,55.0,121.0,43.0,0.7,98.0,15.0
2991997,mentougou_aq,2018-05-09 04:00:00,88.0,126.0,59.0,0.6,119.0,13.0
2991998,pinggu_aq,2018-05-09 04:00:00,35.0,76.0,20.0,0.6,153.0,17.0
2991999,huairou_aq,2018-05-09 04:00:00,48.0,122.0,35.0,0.7,106.0,10.0
2992000,miyun_aq,2018-05-09 04:00:00,45.0,80.0,23.0,0.6,147.0,8.0
2992001,yanqin_aq,2018-05-09 04:00:00,58.0,90.0,27.0,0.6,121.0,8.0
2992002,dingling_aq,2018-05-09 04:00:00,51.0,96.0,36.0,0.7,116.0,17.0
2992003,badaling_aq,2018-05-09 04:00:00,64.0,147.0,37.0,0.6,99.0,6.0
2992004,miyunshuiku_aq,2018-05-09 04:00:00,37.0,,19.0,0.6,149.0,8.0
2992005,donggaocun_aq,2018-05-09 04:00:00,39.0,73.0,19.0,0.4,139.0,14.0
2992006,yongledian_aq,2018-05-09 04:00:00,48.0,67.0,29.0,0.5,165.0,10.0
2992007,yufa_aq,2018-05-09 04:00:00,46.0,105.0,15.0,0.4,142.0,9.0
2992008,liulihe_aq,2018-05-09 04:00:00,60.0,132.0,31.0,0.5,141.0,14.0
2992009,qianmen_aq,2018-05-09 04:00:00,65.0,122.0,54.0,0.6,108.0,14.0
2992010,yongdingmennei_aq,2018-05-09 04:00:00,49.0,147.0,54.0,0.5,97.0,15.0
2992011,xizhimenbei_aq,2018-05-09 04:00:00,60.0,137.0,74.0,0.6,91.0,14.0
2992012,nansanhuan_aq,2018-05-09 04:00:00,62.0,193.0,84.0,0.7,83.0,13.0
2992013,dongsihuan_aq,2018-05-09 04:00:00,57.0,122.0,71.0,0.7,94.0,13.0
2992035,dongsi_aq,2018-05-09 05:00:00,57.0,82.0,28.0,0.4,155.0,8.0
2992036,tiantan_aq,2018-05-09 05:00:00,45.0,87.0,22.0,0.5,136.0,8.0
2992037,guanyuan_aq,2018-05-09 05:00:00,54.0,112.0,22.0,0.4,166.0,9.0
2992038,wanshouxigong_aq,2018-05-09 05:00:00,66.0,124.0,27.0,0.5,150.0,7.0
2992039,aotizhongxin_aq,2018-05-09 05:00:00,66.0,93.0,26.0,0.4,159.0,11.0
2992040,nongzhanguan_aq,2018-05-09 05:00:00,43.0,113.0,29.0,0.4,141.0,10.0
2992041,wanliu_aq,2018-05-09 05:00:00,40.0,87.0,27.0,0.5,164.0,10.0
2992042,beibuxinqu_aq,2018-05-09 05:00:00,,,,,,
2992043,zhiwuyuan_aq,2018-05-09 05:00:00,,,,,,
2992044,fengtaihuayuan_aq,2018-05-09 05:00:00,67.0,94.0,19.0,0.5,167.0,8.0
2992045,yungang_aq,2018-05-09 05:00:00,31.0,,20.0,0.5,172.0,6.0
2992046,gucheng_aq,2018-05-09 05:00:00,55.0,71.0,25.0,0.5,155.0,10.0
2992047,fangshan_aq,2018-05-09 05:00:00,50.0,142.0,27.0,0.5,172.0,13.0
2992048,daxing_aq,2018-05-09 05:00:00,39.0,96.0,14.0,0.5,163.0,6.0
2992049,yizhuang_aq,2018-05-09 05:00:00,,29.0,27.0,0.5,116.0,5.0
2992050,tongzhou_aq,2018-05-09 05:00:00,,113.0,21.0,0.4,153.0,7.0
2992051,shunyi_aq,2018-05-09 05:00:00,55.0,76.0,40.0,,,12.0
2992052,pingchang_aq,2018-05-09 05:00:00,67.0,139.0,59.0,0.7,98.0,14.0
2992053,mentougou_aq,2018-05-09 05:00:00,57.0,121.0,40.0,0.6,162.0,12.0
2992054,pinggu_aq,2018-05-09 05:00:00,40.0,64.0,18.0,0.6,173.0,13.0
2992055,huairou_aq,2018-05-09 05:00:00,48.0,132.0,42.0,0.7,117.0,9.0
2992056,miyun_aq,2018-05-09 05:00:00,55.0,91.0,27.0,0.6,155.0,11.0
2992057,yanqin_aq,2018-05-09 05:00:00,56.0,107.0,26.0,0.6,139.0,8.0
2992058,dingling_aq,2018-05-09 05:00:00,57.0,110.0,51.0,0.8,111.0,17.0
2992059,badaling_aq,2018-05-09 05:00:00,69.0,131.0,34.0,0.6,118.0,6.0
2992060,miyunshuiku_aq,2018-05-09 05:00:00,46.0,,17.0,0.6,174.0,9.0
2992061,donggaocun_aq,2018-05-09 05:00:00,41.0,60.0,16.0,0.4,159.0,10.0
2992062,yongledian_aq,2018-05-09 05:00:00,45.0,49.0,21.0,0.4,188.0,8.0
2992063,yufa_aq,2018-05-09 05:00:00,37.0,68.0,11.0,0.4,158.0,9.0
2992064,liulihe_aq,2018-05-09 05:00:00,43.0,104.0,13.0,0.4,187.0,7.0
2992065,qianmen_aq,2018-05-09 05:00:00,46.0,101.0,36.0,0.5,148.0,10.0
2992066,yongdingmennei_aq,2018-05-09 05:00:00,51.0,98.0,33.0,0.4,134.0,11.0
2992067,xizhimenbei_aq,2018-05-09 05:00:00,61.0,116.0,55.0,0.6,126.0,13.0
2992068,nansanhuan_aq,2018-05-09 05:00:00,44.0,125.0,80.0,0.9,111.0,7.0
2992069,dongsihuan_aq,2018-05-09 05:00:00,50.0,110.0,48.0,0.5,133.0,10.0
2992091,dongsi_aq,2018-05-09 06:00:00,52.0,,18.0,0.4,178.0,5.0
2992092,tiantan_aq,2018-05-09 06:00:00,42.0,74.0,13.0,0.5,151.0,7.0
2992093,guanyuan_aq,2018-05-09 06:00:00,59.0,103.0,17.0,0.4,187.0,7.0
2992094,wanshouxigong_aq,2018-05-09 06:00:00,64.0,76.0,18.0,0.5,167.0,5.0
2992095,aotizhongxin_aq,2018-05-09 06:00:00,47.0,122.0,15.0,,179.0,
2992096,nongzhanguan_aq,2018-05-09 06:00:00,42.0,72.0,21.0,0.3,165.0,7.0
2992097,wanliu_aq,2018-05-09 06:00:00,48.0,98.0,25.0,0.5,186.0,10.0
2992098,beibuxinqu_aq,2018-05-09 06:00:00,,,,,,
2992099,zhiwuyuan_aq,2018-05-09 06:00:00,,,,,,
2992100,fengtaihuayuan_aq,2018-05-09 06:00:00,57.0,106.0,17.0,0.5,184.0,8.0
2992101,yungang_aq,2018-05-09 06:00:00,44.0,72.0,15.0,0.4,197.0,9.0
2992102,gucheng_aq,2018-05-09 06:00:00,52.0,84.0,21.0,0.5,171.0,9.0
2992103,fangshan_aq,2018-05-09 06:00:00,44.0,151.0,18.0,0.4,199.0,11.0
2992104,daxing_aq,2018-05-09 06:00:00,41.0,107.0,15.0,0.5,172.0,6.0
2992105,yizhuang_aq,2018-05-09 06:00:00,,,,0.4,148.0,
2992106,tongzhou_aq,2018-05-09 06:00:00,44.0,119.0,18.0,0.4,174.0,6.0
2992107,shunyi_aq,2018-05-09 06:00:00,,,,0.7,181.0,14.0
2992108,pingchang_aq,2018-05-09 06:00:00,66.0,132.0,42.0,0.6,147.0,13.0
2992109,mentougou_aq,2018-05-09 06:00:00,48.0,125.0,30.0,0.5,183.0,9.0
2992110,pinggu_aq,2018-05-09 06:00:00,44.0,64.0,15.0,0.6,214.0,10.0
2992111,huairou_aq,2018-05-09 06:00:00,57.0,134.0,43.0,0.6,132.0,7.0
2992112,miyun_aq,2018-05-09 06:00:00,60.0,97.0,32.0,0.6,173.0,9.0
2992113,yanqin_aq,2018-05-09 06:00:00,63.0,118.0,32.0,0.6,143.0,9.0
2992114,dingling_aq,2018-05-09 06:00:00,63.0,115.0,59.0,0.8,127.0,14.0
2992115,badaling_aq,2018-05-09 06:00:00,71.0,158.0,48.0,0.6,114.0,6.0
2992116,miyunshuiku_aq,2018-05-09 06:00:00,57.0,85.0,21.0,0.6,179.0,11.0
2992117,donggaocun_aq,2018-05-09 06:00:00,42.0,67.0,15.0,0.5,191.0,9.0
2992118,yongledian_aq,2018-05-09 06:00:00,38.0,80.0,19.0,0.4,203.0,7.0
2992119,yufa_aq,2018-05-09 06:00:00,44.0,92.0,10.0,0.4,171.0,11.0
2992120,liulihe_aq,2018-05-09 06:00:00,43.0,117.0,14.0,0.4,200.0,6.0
2992121,qianmen_aq,2018-05-09 06:00:00,36.0,92.0,36.0,0.4,160.0,7.0
2992122,yongdingmennei_aq,2018-05-09 06:00:00,59.0,64.0,32.0,0.4,148.0,8.0
2992123,xizhimenbei_aq,2018-05-09 06:00:00,57.0,106.0,45.0,0.5,145.0,11.0
2992124,nansanhuan_aq,2018-05-09 06:00:00,34.0,120.0,74.0,1.5,127.0,6.0
2992125,dongsihuan_aq,2018-05-09 06:00:00,41.0,109.0,59.0,0.6,137.0,7.0
2992147,dongsi_aq,2018-05-09 07:00:00,53.0,,17.0,0.4,187.0,6.0
2992148,tiantan_aq,2018-05-09 07:00:00,40.0,82.0,13.0,0.5,159.0,7.0
2992149,guanyuan_aq,2018-05-09 07:00:00,28.0,107.0,17.0,0.3,196.0,7.0
2992150,wanshouxigong_aq,2018-05-09 07:00:00,64.0,135.0,17.0,0.5,178.0,6.0
2992151,aotizhongxin_aq,2018-05-09 07:00:00,,,,,,
2992152,nongzhanguan_aq,2018-05-09 07:00:00,39.0,96.0,19.0,0.3,176.0,7.0
2992153,wanliu_aq,2018-05-09 07:00:00,44.0,101.0,26.0,0.5,200.0,10.0
2992154,beibuxinqu_aq,2018-05-09 07:00:00,,,,,,
2992155,zhiwuyuan_aq,2018-05-09 07:00:00,,,,,,
2992156,fengtaihuayuan_aq,2018-05-09 07:00:00,59.0,104.0,16.0,0.5,198.0,8.0
2992157,yungang_aq,2018-05-09 07:00:00,46.0,71.0,12.0,0.4,213.0,10.0
2992158,gucheng_aq,2018-05-09 07:00:00,56.0,81.0,27.0,0.5,177.0,9.0
2992159,fangshan_aq,2018-05-09 07:00:00,38.0,148.0,15.0,0.4,209.0,15.0
2992160,daxing_aq,2018-05-09 07:00:00,45.0,116.0,19.0,0.5,182.0,9.0
2992161,yizhuang_aq,2018-05-09 07:00:00,,106.0,,0.5,189.0,
2992162,tongzhou_aq,2018-05-09 07:00:00,,,15.0,0.4,193.0,7.0
2992163,shunyi_aq,2018-05-09 07:00:00,,,21.0,0.7,198.0,8.0
2992164,pingchang_aq,2018-05-09 07:00:00,62.0,122.0,20.0,0.5,196.0,12.0
2992165,mentougou_aq,2018-05-09 07:00:00,46.0,118.0,28.0,0.5,198.0,9.0
2992166,pinggu_aq,2018-05-09 07:00:00,54.0,,18.0,0.6,220.0,10.0
2992167,huairou_aq,2018-05-09 07:00:00,59.0,119.0,26.0,0.5,173.0,7.0
2992168,miyun_aq,2018-05-09 07:00:00,58.0,93.0,38.0,0.5,188.0,7.0
2992169,yanqin_aq,2018-05-09 07:00:00,73.0,134.0,50.0,0.7,137.0,9.0
2992170,dingling_aq,2018-05-09 07:00:00,49.0,102.0,27.0,0.6,192.0,13.0
2992171,badaling_aq,2018-05-09 07:00:00,74.0,159.0,58.0,0.7,127.0,8.0
2992172,miyunshuiku_aq,2018-05-09 07:00:00,59.0,86.0,21.0,0.6,193.0,8.0
2992173,donggaocun_aq,2018-05-09 07:00:00,47.0,60.0,17.0,0.4,190.0,9.0
2992174,yongledian_aq,2018-05-09 07:00:00,58.0,98.0,18.0,0.4,217.0,6.0
2992175,yufa_aq,2018-05-09 07:00:00,36.0,89.0,9.0,0.4,164.0,7.0
2992176,liulihe_aq,2018-05-09 07:00:00,47.0,102.0,15.0,0.4,222.0,6.0
2992177,qianmen_aq,2018-05-09 07:00:00,41.0,106.0,31.0,0.4,174.0,8.0
2992178,yongdingmennei_aq,2018-05-09 07:00:00,55.0,115.0,29.0,0.5,161.0,7.0
2992179,xizhimenbei_aq,2018-05-09 07:00:00,47.0,114.0,45.0,0.5,156.0,11.0
2992180,nansanhuan_aq,2018-05-09 07:00:00,34.0,125.0,71.0,1.5,135.0,7.0
2992181,dongsihuan_aq,2018-05-09 07:00:00,35.0,100.0,41.0,0.5,164.0,7.0
2992203,dongsi_aq,2018-05-09 08:00:00,56.0,79.0,20.0,0.4,198.0,8.0
2992204,tiantan_aq,2018-05-09 08:00:00,35.0,98.0,14.0,0.5,168.0,10.0
2992205,guanyuan_aq,2018-05-09 08:00:00,38.0,112.0,17.0,0.3,204.0,11.0
2992206,wanshouxigong_aq,2018-05-09 08:00:00,53.0,129.0,18.0,0.6,184.0,9.0
2992207,aotizhongxin_aq,2018-05-09 08:00:00,43.0,,19.0,0.3,203.0,7.0
2992208,nongzhanguan_aq,2018-05-09 08:00:00,45.0,111.0,20.0,0.3,187.0,9.0
2992209,wanliu_aq,2018-05-09 08:00:00,40.0,94.0,22.0,0.5,208.0,13.0
2992210,beibuxinqu_aq,2018-05-09 08:00:00,27.0,,15.0,0.5,184.0,9.0
2992211,zhiwuyuan_aq,2018-05-09 08:00:00,,,,,,
2992212,fengtaihuayuan_aq,2018-05-09 08:00:00,42.0,102.0,16.0,0.5,206.0,12.0
2992213,yungang_aq,2018-05-09 08:00:00,50.0,79.0,12.0,0.5,223.0,15.0
2992214,gucheng_aq,2018-05-09 08:00:00,54.0,81.0,20.0,0.5,191.0,13.0
2992215,fangshan_aq,2018-05-09 08:00:00,36.0,160.0,15.0,0.4,216.0,13.0
2992216,daxing_aq,2018-05-09 08:00:00,39.0,117.0,16.0,0.5,184.0,10.0
2992217,yizhuang_aq,2018-05-09 08:00:00,31.0,79.0,17.0,0.5,192.0,4.0
2992218,tongzhou_aq,2018-05-09 08:00:00,46.0,116.0,14.0,0.4,198.0,7.0
2992219,shunyi_aq,2018-05-09 08:00:00,44.0,114.0,19.0,0.7,220.0,9.0
2992220,pingchang_aq,2018-05-09 08:00:00,57.0,134.0,17.0,0.4,210.0,13.0
2992221,mentougou_aq,2018-05-09 08:00:00,49.0,121.0,29.0,0.5,208.0,13.0
2992222,pinggu_aq,2018-05-09 08:00:00,48.0,62.0,18.0,0.6,231.0,9.0
2992223,huairou_aq,2018-05-09 08:00:00,55.0,94.0,22.0,0.5,188.0,5.0
2992224,miyun_aq,2018-05-09 08:00:00,56.0,97.0,38.0,0.5,205.0,6.0
2992225,yanqin_aq,2018-05-09 08:00:00,73.0,132.0,32.0,0.6,196.0,10.0
2992226,dingling_aq,2018-05-09 08:00:00,43.0,105.0,22.0,0.6,213.0,13.0
2992227,badaling_aq,2018-05-09 08:00:00,75.0,163.0,36.0,0.5,187.0,8.0
2992228,miyunshuiku_aq,2018-05-09 08:00:00,55.0,75.0,16.0,0.5,219.0,7.0
2992229,donggaocun_aq,2018-05-09 08:00:00,39.0,61.0,17.0,0.4,201.0,10.0
2992230,yongledian_aq,2018-05-09 08:00:00,45.0,69.0,16.0,0.4,214.0,6.0
2992231,yufa_aq,2018-05-09 08:00:00,43.0,103.0,11.0,0.4,173.0,6.0
2992232,liulihe_aq,2018-05-09 08:00:00,46.0,108.0,15.0,0.4,233.0,7.0
2992233,qianmen_aq,2018-05-09 08:00:00,51.0,112.0,32.0,0.4,184.0,10.0
2992234,yongdingmennei_aq,2018-05-09 08:00:00,43.0,104.0,34.0,0.6,166.0,12.0
2992235,xizhimenbei_aq,2018-05-09 08:00:00,48.0,107.0,41.0,0.5,169.0,13.0
2992236,nansanhuan_aq,2018-05-09 08:00:00,33.0,124.0,65.0,0.6,152.0,9.0
2992237,dongsihuan_aq,2018-05-09 08:00:00,34.0,102.0,49.0,0.5,166.0,9.0
2992259,dongsi_aq,2018-05-09 09:00:00,52.0,59.0,19.0,0.4,189.0,8.0
2992260,tiantan_aq,2018-05-09 09:00:00,34.0,94.0,14.0,0.5,161.0,9.0
2992261,guanyuan_aq,2018-05-09 09:00:00,25.0,97.0,17.0,0.3,203.0,12.0
2992262,wanshouxigong_aq,2018-05-09 09:00:00,52.0,117.0,18.0,0.6,182.0,11.0
2992263,aotizhongxin_aq,2018-05-09 09:00:00,51.0,56.0,20.0,0.3,203.0,8.0
2992264,nongzhanguan_aq,2018-05-09 09:00:00,,6.0,,,161.0,
2992265,wanliu_aq,2018-05-09 09:00:00,42.0,95.0,24.0,0.5,205.0,13.0
2992266,beibuxinqu_aq,2018-05-09 09:00:00,44.0,,19.0,0.5,187.0,12.0
2992267,zhiwuyuan_aq,2018-05-09 09:00:00,,,,,,
2992268,fengtaihuayuan_aq,2018-05-09 09:00:00,120.0,,16.0,0.5,203.0,13.0
2992269,yungang_aq,2018-05-09 09:00:00,47.0,83.0,13.0,0.5,224.0,11.0
2992270,gucheng_aq,2018-05-09 09:00:00,58.0,77.0,22.0,0.5,194.0,10.0
2992271,fangshan_aq,2018-05-09 09:00:00,39.0,140.0,15.0,0.4,217.0,19.0
2992272,daxing_aq,2018-05-09 09:00:00,41.0,119.0,20.0,0.6,183.0,9.0
2992273,yizhuang_aq,2018-05-09 09:00:00,29.0,96.0,,0.5,169.0,4.0
2992274,tongzhou_aq,2018-05-09 09:00:00,40.0,127.0,16.0,0.4,196.0,7.0
2992275,shunyi_aq,2018-05-09 09:00:00,39.0,112.0,20.0,0.7,223.0,10.0
2992276,pingchang_aq,2018-05-09 09:00:00,58.0,124.0,15.0,0.5,211.0,15.0
2992277,mentougou_aq,2018-05-09 09:00:00,57.0,120.0,33.0,0.5,217.0,10.0
2992278,pinggu_aq,2018-05-09 09:00:00,44.0,64.0,16.0,,235.0,9.0
2992279,huairou_aq,2018-05-09 09:00:00,45.0,98.0,18.0,0.4,197.0,4.0
2992280,miyun_aq,2018-05-09 09:00:00,50.0,99.0,37.0,0.5,211.0,6.0
2992281,yanqin_aq,2018-05-09 09:00:00,75.0,132.0,22.0,0.5,220.0,10.0
2992282,dingling_aq,2018-05-09 09:00:00,45.0,107.0,21.0,0.6,216.0,13.0
2992283,badaling_aq,2018-05-09 09:00:00,66.0,168.0,28.0,0.5,204.0,7.0
2992284,miyunshuiku_aq,2018-05-09 09:00:00,54.0,85.0,15.0,0.5,228.0,6.0
2992285,donggaocun_aq,2018-05-09 09:00:00,47.0,57.0,15.0,0.4,210.0,8.0
2992286,yongledian_aq,2018-05-09 09:00:00,47.0,114.0,19.0,0.5,220.0,8.0
2992287,yufa_aq,2018-05-09 09:00:00,56.0,109.0,12.0,0.5,187.0,7.0
2992288,liulihe_aq,2018-05-09 09:00:00,47.0,126.0,18.0,0.5,233.0,11.0
2992289,qianmen_aq,2018-05-09 09:00:00,39.0,98.0,36.0,0.5,172.0,11.0
2992290,yongdingmennei_aq,2018-05-09 09:00:00,48.0,102.0,34.0,0.6,157.0,12.0
2992291,xizhimenbei_aq,2018-05-09 09:00:00,49.0,97.0,55.0,0.5,154.0,14.0
2992292,nansanhuan_aq,2018-05-09 09:00:00,28.0,122.0,71.0,0.6,138.0,10.0
2992293,dongsihuan_aq,2018-05-09 09:00:00,27.0,105.0,48.0,0.6,160.0,8.0
