id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2991074,yungang_aq,2018-05-08 11:00:00,3.0,73.0,21.0,0.5,175.0,4.0
2991075,gucheng_aq,2018-05-08 11:00:00,34.0,81.0,25.0,0.5,155.0,4.0
2991076,fangshan_aq,2018-05-08 11:00:00,28.0,120.0,22.0,0.5,183.0,4.0
2991077,daxing_aq,2018-05-08 11:00:00,27.0,92.0,20.0,0.6,161.0,5.0
2991078,yizhuang_aq,2018-05-08 11:00:00,39.0,88.0,28.0,0.6,173.0,6.0
2991079,tongzhou_aq,2018-05-08 11:00:00,,127.0,34.0,0.7,143.0,8.0
2991080,shunyi_aq,2018-05-08 11:00:00,33.0,110.0,38.0,0.7,173.0,10.0
2991081,pingchang_aq,2018-05-08 11:00:00,22.0,96.0,20.0,0.4,153.0,3.0
2991082,mentougou_aq,2018-05-08 11:00:00,34.0,94.0,42.0,0.5,157.0,8.0
2991083,pinggu_aq,2018-05-08 11:00:00,40.0,116.0,21.0,0.8,176.0,
2991084,huairou_aq,2018-05-08 11:00:00,28.0,122.0,28.0,0.6,147.0,4.0
2991085,miyun_aq,2018-05-08 11:00:00,43.0,98.0,33.0,0.8,175.0,9.0
2991086,yanqin_aq,2018-05-08 11:00:00,34.0,103.0,26.0,0.4,155.0,3.0
2991087,dingling_aq,2018-05-08 11:00:00,12.0,60.0,19.0,0.5,150.0,8.0
2991088,badaling_aq,2018-05-08 11:00:00,41.0,150.0,33.0,0.4,140.0,3.0
2991089,miyunshuiku_aq,2018-05-08 11:00:00,40.0,81.0,14.0,0.6,187.0,8.0
2991090,donggaocun_aq,2018-05-08 11:00:00,37.0,69.0,17.0,0.7,140.0,11.0
2991091,yongledian_aq,2018-05-08 11:00:00,56.0,92.0,37.0,0.6,175.0,10.0
2991092,yufa_aq,2018-05-08 11:00:00,25.0,100.0,16.0,0.5,142.0,5.0
2991093,liulihe_aq,2018-05-08 11:00:00,27.0,107.0,15.0,0.5,176.0,
2991094,qianmen_aq,2018-05-08 11:00:00,36.0,91.0,39.0,0.6,145.0,4.0
2991095,yongdingmennei_aq,2018-05-08 11:00:00,20.0,81.0,35.0,0.5,139.0,6.0
2991096,xizhimenbei_aq,2018-05-08 11:00:00,33.0,129.0,97.0,0.7,89.0,7.0
2991097,nansanhuan_aq,2018-05-08 11:00:00,34.0,117.0,91.0,0.7,100.0,4.0
2991098,dongsihuan_aq,2018-05-08 11:00:00,32.0,92.0,44.0,0.6,149.0,6.0
2991120,dongsi_aq,2018-05-08 12:00:00,40.0,78.0,27.0,0.5,153.0,4.0
2991121,tiantan_aq,2018-05-08 12:00:00,72.0,73.0,25.0,0.6,123.0,4.0
2991122,guanyuan_aq,2018-05-08 12:00:00,29.0,107.0,29.0,0.5,159.0,4.0
2991123,wanshouxigong_aq,2018-05-08 12:00:00,51.0,136.0,30.0,0.6,132.0,4.0
2991124,aotizhongxin_aq,2018-05-08 12:00:00,32.0,77.0,28.0,0.4,158.0,5.0
2991125,nongzhanguan_aq,2018-05-08 12:00:00,37.0,90.0,34.0,0.6,129.0,6.0
2991126,wanliu_aq,2018-05-08 12:00:00,31.0,111.0,40.0,0.7,145.0,5.0
2991127,beibuxinqu_aq,2018-05-08 12:00:00,27.0,,,0.5,136.0,5.0
2991128,zhiwuyuan_aq,2018-05-08 12:00:00,,,,,,
2991129,fengtaihuayuan_aq,2018-05-08 12:00:00,62.0,116.0,47.0,0.6,134.0,4.0
2991130,yungang_aq,2018-05-08 12:00:00,27.0,78.0,27.0,0.6,160.0,4.0
2991131,gucheng_aq,2018-05-08 12:00:00,36.0,89.0,34.0,0.6,143.0,4.0
2991132,fangshan_aq,2018-05-08 12:00:00,31.0,135.0,52.0,0.6,144.0,4.0
2991133,daxing_aq,2018-05-08 12:00:00,27.0,113.0,28.0,0.6,136.0,6.0
2991134,yizhuang_aq,2018-05-08 12:00:00,35.0,73.0,36.0,0.7,123.0,6.0
2991135,tongzhou_aq,2018-05-08 12:00:00,38.0,154.0,47.0,0.8,109.0,8.0
2991136,shunyi_aq,2018-05-08 12:00:00,40.0,135.0,51.0,0.9,127.0,13.0
2991137,pingchang_aq,2018-05-08 12:00:00,24.0,99.0,23.0,0.5,142.0,3.0
2991138,mentougou_aq,2018-05-08 12:00:00,34.0,108.0,44.0,0.6,156.0,8.0
2991139,pinggu_aq,2018-05-08 12:00:00,40.0,78.0,29.0,0.9,138.0,
2991140,huairou_aq,2018-05-08 12:00:00,37.0,129.0,32.0,0.8,136.0,6.0
2991141,miyun_aq,2018-05-08 12:00:00,47.0,96.0,40.0,0.8,156.0,8.0
2991142,yanqin_aq,2018-05-08 12:00:00,33.0,96.0,24.0,0.4,150.0,3.0
2991143,dingling_aq,2018-05-08 12:00:00,18.0,65.0,19.0,0.5,116.0,6.0
2991144,badaling_aq,2018-05-08 12:00:00,38.0,110.0,38.0,0.3,134.0,2.0
2991145,miyunshuiku_aq,2018-05-08 12:00:00,39.0,97.0,17.0,0.7,174.0,7.0
2991146,donggaocun_aq,2018-05-08 12:00:00,38.0,76.0,26.0,0.8,112.0,11.0
2991147,yongledian_aq,2018-05-08 12:00:00,50.0,119.0,42.0,0.6,139.0,8.0
2991148,yufa_aq,2018-05-08 12:00:00,27.0,93.0,20.0,0.4,120.0,6.0
2991149,liulihe_aq,2018-05-08 12:00:00,28.0,122.0,20.0,0.6,159.0,
2991150,qianmen_aq,2018-05-08 12:00:00,38.0,97.0,44.0,0.6,134.0,5.0
2991151,yongdingmennei_aq,2018-05-08 12:00:00,30.0,73.0,51.0,0.5,115.0,6.0
2991152,xizhimenbei_aq,2018-05-08 12:00:00,35.0,120.0,93.0,0.8,95.0,7.0
2991153,nansanhuan_aq,2018-05-08 12:00:00,35.0,115.0,93.0,0.7,86.0,4.0
2991154,dongsihuan_aq,2018-05-08 12:00:00,33.0,90.0,73.0,0.8,98.0,8.0
2991176,dongsi_aq,2018-05-08 13:00:00,33.0,43.0,32.0,0.5,111.0,5.0
2991177,tiantan_aq,2018-05-08 13:00:00,39.0,77.0,29.0,0.6,99.0,6.0
2991178,guanyuan_aq,2018-05-08 13:00:00,30.0,67.0,33.0,0.5,122.0,5.0
2991179,wanshouxigong_aq,2018-05-08 13:00:00,55.0,,32.0,0.6,103.0,5.0
2991180,aotizhongxin_aq,2018-05-08 13:00:00,37.0,61.0,31.0,0.4,127.0,6.0
2991181,nongzhanguan_aq,2018-05-08 13:00:00,28.0,67.0,36.0,0.6,99.0,7.0
2991182,wanliu_aq,2018-05-08 13:00:00,34.0,82.0,60.0,0.7,112.0,6.0
2991183,beibuxinqu_aq,2018-05-08 13:00:00,30.0,,,0.6,131.0,6.0
2991184,zhiwuyuan_aq,2018-05-08 13:00:00,,,,,,
2991185,fengtaihuayuan_aq,2018-05-08 13:00:00,50.0,64.0,33.0,0.5,120.0,5.0
2991186,yungang_aq,2018-05-08 13:00:00,24.0,79.0,36.0,0.6,122.0,3.0
2991187,gucheng_aq,2018-05-08 13:00:00,39.0,66.0,39.0,0.6,119.0,4.0
2991188,fangshan_aq,2018-05-08 13:00:00,34.0,166.0,36.0,0.5,125.0,4.0
2991189,daxing_aq,2018-05-08 13:00:00,25.0,139.0,35.0,0.6,108.0,6.0
2991190,yizhuang_aq,2018-05-08 13:00:00,32.0,80.0,43.0,0.8,107.0,6.0
2991191,tongzhou_aq,2018-05-08 13:00:00,38.0,148.0,55.0,0.7,97.0,7.0
2991192,shunyi_aq,2018-05-08 13:00:00,38.0,140.0,47.0,0.9,115.0,12.0
2991193,pingchang_aq,2018-05-08 13:00:00,28.0,101.0,31.0,,117.0,
2991194,mentougou_aq,2018-05-08 13:00:00,38.0,97.0,47.0,0.6,141.0,7.0
2991195,pinggu_aq,2018-05-08 13:00:00,37.0,101.0,38.0,1.1,101.0,
2991196,huairou_aq,2018-05-08 13:00:00,54.0,133.0,39.0,0.9,105.0,8.0
2991197,miyun_aq,2018-05-08 13:00:00,42.0,93.0,32.0,0.8,141.0,8.0
2991198,yanqin_aq,2018-05-08 13:00:00,43.0,98.0,25.0,0.4,143.0,4.0
2991199,dingling_aq,2018-05-08 13:00:00,17.0,56.0,18.0,0.5,98.0,6.0
2991200,badaling_aq,2018-05-08 13:00:00,36.0,116.0,57.0,0.4,109.0,2.0
2991201,miyunshuiku_aq,2018-05-08 13:00:00,41.0,78.0,17.0,0.7,169.0,8.0
2991202,donggaocun_aq,2018-05-08 13:00:00,31.0,75.0,29.0,0.9,91.0,10.0
2991203,yongledian_aq,2018-05-08 13:00:00,43.0,100.0,50.0,0.5,105.0,6.0
2991204,yufa_aq,2018-05-08 13:00:00,29.0,112.0,24.0,0.4,109.0,6.0
2991205,liulihe_aq,2018-05-08 13:00:00,42.0,141.0,40.0,0.6,106.0,
2991206,qianmen_aq,2018-05-08 13:00:00,25.0,92.0,39.0,0.5,106.0,6.0
2991207,yongdingmennei_aq,2018-05-08 13:00:00,26.0,73.0,54.0,0.5,84.0,6.0
2991208,xizhimenbei_aq,2018-05-08 13:00:00,26.0,53.0,68.0,0.7,92.0,8.0
2991209,nansanhuan_aq,2018-05-08 13:00:00,30.0,111.0,81.0,0.7,73.0,5.0
2991210,dongsihuan_aq,2018-05-08 13:00:00,28.0,125.0,83.0,0.8,66.0,8.0
2991232,dongsi_aq,2018-05-08 14:00:00,31.0,65.0,37.0,0.5,99.0,6.0
2991233,tiantan_aq,2018-05-08 14:00:00,41.0,84.0,34.0,0.6,87.0,6.0
2991234,guanyuan_aq,2018-05-08 14:00:00,42.0,91.0,38.0,0.5,100.0,6.0
2991235,wanshouxigong_aq,2018-05-08 14:00:00,45.0,109.0,35.0,0.5,95.0,6.0
2991236,aotizhongxin_aq,2018-05-08 14:00:00,39.0,67.0,31.0,0.3,109.0,7.0
2991237,nongzhanguan_aq,2018-05-08 14:00:00,35.0,95.0,37.0,0.7,91.0,8.0
2991238,wanliu_aq,2018-05-08 14:00:00,27.0,69.0,44.0,0.6,106.0,7.0
2991239,beibuxinqu_aq,2018-05-08 14:00:00,26.0,,,0.5,104.0,5.0
2991240,zhiwuyuan_aq,2018-05-08 14:00:00,,,,,,
2991241,fengtaihuayuan_aq,2018-05-08 14:00:00,30.0,87.0,28.0,0.5,112.0,5.0
2991242,yungang_aq,2018-05-08 14:00:00,21.0,58.0,29.0,0.5,109.0,4.0
2991243,gucheng_aq,2018-05-08 14:00:00,36.0,39.0,34.0,0.5,98.0,4.0
2991244,fangshan_aq,2018-05-08 14:00:00,27.0,142.0,33.0,0.4,112.0,5.0
2991245,daxing_aq,2018-05-08 14:00:00,29.0,116.0,32.0,0.6,102.0,6.0
2991246,yizhuang_aq,2018-05-08 14:00:00,31.0,84.0,58.0,0.8,84.0,6.0
2991247,tongzhou_aq,2018-05-08 14:00:00,34.0,148.0,60.0,0.8,72.0,8.0
2991248,shunyi_aq,2018-05-08 14:00:00,38.0,149.0,58.0,0.9,94.0,11.0
2991249,pingchang_aq,2018-05-08 14:00:00,38.0,108.0,,0.6,,5.0
2991250,mentougou_aq,2018-05-08 14:00:00,35.0,116.0,53.0,0.5,101.0,6.0
2991251,pinggu_aq,2018-05-08 14:00:00,33.0,89.0,34.0,1.1,98.0,
2991252,huairou_aq,2018-05-08 14:00:00,46.0,104.0,43.0,0.9,85.0,7.0
2991253,miyun_aq,2018-05-08 14:00:00,38.0,101.0,40.0,0.8,120.0,9.0
2991254,yanqin_aq,2018-05-08 14:00:00,50.0,102.0,31.0,0.4,124.0,3.0
2991255,dingling_aq,2018-05-08 14:00:00,12.0,55.0,19.0,0.5,96.0,6.0
2991256,badaling_aq,2018-05-08 14:00:00,37.0,122.0,65.0,0.4,97.0,4.0
2991257,miyunshuiku_aq,2018-05-08 14:00:00,45.0,96.0,21.0,0.8,134.0,8.0
2991258,donggaocun_aq,2018-05-08 14:00:00,27.0,66.0,27.0,1.0,86.0,9.0
2991259,yongledian_aq,2018-05-08 14:00:00,43.0,73.0,48.0,0.6,90.0,6.0
2991260,yufa_aq,2018-05-08 14:00:00,27.0,88.0,24.0,0.5,98.0,6.0
2991261,liulihe_aq,2018-05-08 14:00:00,42.0,152.0,25.0,0.6,109.0,
2991262,qianmen_aq,2018-05-08 14:00:00,25.0,106.0,47.0,0.5,91.0,6.0
2991263,yongdingmennei_aq,2018-05-08 14:00:00,32.0,95.0,62.0,0.5,70.0,7.0
2991264,xizhimenbei_aq,2018-05-08 14:00:00,31.0,96.0,66.0,0.6,78.0,8.0
2991265,nansanhuan_aq,2018-05-08 14:00:00,32.0,107.0,77.0,0.7,66.0,5.0
2991266,dongsihuan_aq,2018-05-08 14:00:00,30.0,105.0,79.0,0.8,66.0,8.0
2991288,dongsi_aq,2018-05-08 15:00:00,35.0,64.0,39.0,0.4,85.0,6.0
2991289,tiantan_aq,2018-05-08 15:00:00,60.0,85.0,38.0,0.6,74.0,5.0
2991290,guanyuan_aq,2018-05-08 15:00:00,34.0,83.0,38.0,0.5,89.0,5.0
2991291,wanshouxigong_aq,2018-05-08 15:00:00,41.0,122.0,40.0,0.5,76.0,5.0
2991292,aotizhongxin_aq,2018-05-08 15:00:00,36.0,74.0,39.0,0.3,89.0,7.0
2991293,nongzhanguan_aq,2018-05-08 15:00:00,29.0,81.0,38.0,0.6,80.0,8.0
2991294,wanliu_aq,2018-05-08 15:00:00,28.0,78.0,52.0,0.6,87.0,7.0
2991295,beibuxinqu_aq,2018-05-08 15:00:00,22.0,,,0.5,99.0,6.0
2991296,zhiwuyuan_aq,2018-05-08 15:00:00,,,,,,
2991297,fengtaihuayuan_aq,2018-05-08 15:00:00,35.0,85.0,50.0,0.5,78.0,5.0
2991298,yungang_aq,2018-05-08 15:00:00,19.0,62.0,31.0,0.5,94.0,3.0
2991299,gucheng_aq,2018-05-08 15:00:00,32.0,56.0,37.0,0.5,89.0,4.0
2991300,fangshan_aq,2018-05-08 15:00:00,25.0,121.0,39.0,0.5,93.0,4.0
2991301,daxing_aq,2018-05-08 15:00:00,38.0,96.0,35.0,0.5,87.0,6.0
2991302,yizhuang_aq,2018-05-08 15:00:00,31.0,77.0,58.0,0.7,73.0,5.0
2991303,tongzhou_aq,2018-05-08 15:00:00,33.0,121.0,59.0,0.8,61.0,7.0
2991304,shunyi_aq,2018-05-08 15:00:00,36.0,127.0,57.0,0.9,85.0,11.0
2991305,pingchang_aq,2018-05-08 15:00:00,29.0,61.0,28.0,0.5,89.0,9.0
2991306,mentougou_aq,2018-05-08 15:00:00,29.0,96.0,47.0,0.5,94.0,6.0
2991307,pinggu_aq,2018-05-08 15:00:00,42.0,84.0,43.0,1.0,75.0,
2991308,huairou_aq,2018-05-08 15:00:00,39.0,113.0,47.0,0.8,73.0,5.0
2991309,miyun_aq,2018-05-08 15:00:00,35.0,90.0,35.0,0.8,108.0,7.0
2991310,yanqin_aq,2018-05-08 15:00:00,42.0,85.0,25.0,0.5,127.0,5.0
2991311,dingling_aq,2018-05-08 15:00:00,15.0,60.0,23.0,0.6,87.0,6.0
2991312,badaling_aq,2018-05-08 15:00:00,41.0,117.0,89.0,0.5,70.0,5.0
2991313,miyunshuiku_aq,2018-05-08 15:00:00,43.0,96.0,23.0,0.8,120.0,7.0
2991314,donggaocun_aq,2018-05-08 15:00:00,23.0,56.0,25.0,0.9,76.0,6.0
2991315,yongledian_aq,2018-05-08 15:00:00,41.0,100.0,88.0,0.6,48.0,7.0
2991316,yufa_aq,2018-05-08 15:00:00,27.0,96.0,26.0,0.6,87.0,7.0
2991317,liulihe_aq,2018-05-08 15:00:00,26.0,109.0,26.0,0.5,83.0,
2991318,qianmen_aq,2018-05-08 15:00:00,24.0,99.0,48.0,0.5,79.0,6.0
2991319,yongdingmennei_aq,2018-05-08 15:00:00,34.0,107.0,61.0,0.4,63.0,7.0
2991320,xizhimenbei_aq,2018-05-08 15:00:00,28.0,78.0,61.0,0.5,75.0,7.0
2991321,nansanhuan_aq,2018-05-08 15:00:00,32.0,118.0,83.0,0.6,47.0,5.0
2991322,dongsihuan_aq,2018-05-08 15:00:00,29.0,107.0,81.0,0.7,52.0,8.0
2991364,dongsi_aq,2018-05-08 16:00:00,32.0,70.0,38.0,0.4,72.0,5.0
2991365,tiantan_aq,2018-05-08 16:00:00,30.0,82.0,37.0,0.5,63.0,5.0
2991366,guanyuan_aq,2018-05-08 16:00:00,28.0,88.0,40.0,0.5,76.0,6.0
2991367,wanshouxigong_aq,2018-05-08 16:00:00,42.0,120.0,48.0,0.6,56.0,5.0
2991368,aotizhongxin_aq,2018-05-08 16:00:00,35.0,82.0,52.0,0.3,65.0,6.0
2991369,nongzhanguan_aq,2018-05-08 16:00:00,30.0,85.0,40.0,0.6,68.0,8.0
2991370,wanliu_aq,2018-05-08 16:00:00,30.0,82.0,58.0,0.6,70.0,7.0
2991371,beibuxinqu_aq,2018-05-08 16:00:00,25.0,,,0.6,94.0,6.0
2991372,zhiwuyuan_aq,2018-05-08 16:00:00,,,,,,
2991373,fengtaihuayuan_aq,2018-05-08 16:00:00,32.0,89.0,55.0,0.5,64.0,4.0
2991374,yungang_aq,2018-05-08 16:00:00,12.0,65.0,36.0,0.5,75.0,3.0
2991375,gucheng_aq,2018-05-08 16:00:00,32.0,68.0,40.0,0.5,76.0,3.0
2991376,fangshan_aq,2018-05-08 16:00:00,24.0,110.0,42.0,0.5,78.0,4.0
2991377,daxing_aq,2018-05-08 16:00:00,29.0,91.0,43.0,0.6,67.0,5.0
2991378,yizhuang_aq,2018-05-08 16:00:00,32.0,74.0,48.0,0.6,68.0,5.0
2991379,tongzhou_aq,2018-05-08 16:00:00,28.0,116.0,61.0,0.7,50.0,7.0
2991380,shunyi_aq,2018-05-08 16:00:00,31.0,116.0,70.0,0.9,55.0,9.0
2991381,pingchang_aq,2018-05-08 16:00:00,30.0,98.0,31.0,0.5,79.0,9.0
2991382,mentougou_aq,2018-05-08 16:00:00,28.0,86.0,49.0,0.5,80.0,6.0
2991383,pinggu_aq,2018-05-08 16:00:00,39.0,70.0,29.0,0.9,83.0,
2991384,huairou_aq,2018-05-08 16:00:00,38.0,132.0,64.0,1.0,41.0,4.0
2991385,miyun_aq,2018-05-08 16:00:00,43.0,92.0,67.0,0.9,54.0,4.0
2991386,yanqin_aq,2018-05-08 16:00:00,43.0,87.0,29.0,0.5,100.0,5.0
2991387,dingling_aq,2018-05-08 16:00:00,23.0,60.0,24.0,0.6,72.0,6.0
2991388,badaling_aq,2018-05-08 16:00:00,33.0,96.0,55.0,0.5,80.0,4.0
2991389,miyunshuiku_aq,2018-05-08 16:00:00,39.0,84.0,24.0,0.9,106.0,8.0
2991390,donggaocun_aq,2018-05-08 16:00:00,23.0,45.0,26.0,0.7,76.0,7.0
2991391,yongledian_aq,2018-05-08 16:00:00,41.0,108.0,75.0,0.6,51.0,8.0
2991392,yufa_aq,2018-05-08 16:00:00,31.0,84.0,26.0,0.8,82.0,7.0
2991393,liulihe_aq,2018-05-08 16:00:00,42.0,120.0,38.0,0.6,52.0,
2991394,qianmen_aq,2018-05-08 16:00:00,33.0,103.0,55.0,0.5,61.0,6.0
2991395,yongdingmennei_aq,2018-05-08 16:00:00,31.0,111.0,71.0,0.5,42.0,7.0
2991396,xizhimenbei_aq,2018-05-08 16:00:00,23.0,101.0,65.0,0.6,60.0,7.0
2991397,nansanhuan_aq,2018-05-08 16:00:00,33.0,126.0,90.0,0.6,29.0,5.0
2991398,dongsihuan_aq,2018-05-08 16:00:00,28.0,88.0,71.0,0.6,52.0,8.0
2991399,dongsi_aq,2018-05-08 17:00:00,38.0,74.0,50.0,0.4,52.0,5.0
2991400,tiantan_aq,2018-05-08 17:00:00,29.0,101.0,48.0,0.6,40.0,3.0
2991401,guanyuan_aq,2018-05-08 17:00:00,27.0,94.0,37.0,0.5,73.0,7.0
2991402,wanshouxigong_aq,2018-05-08 17:00:00,53.0,113.0,52.0,0.6,43.0,4.0
2991403,aotizhongxin_aq,2018-05-08 17:00:00,37.0,85.0,63.0,0.4,46.0,6.0
2991404,nongzhanguan_aq,2018-05-08 17:00:00,29.0,88.0,49.0,0.6,54.0,7.0
2991405,wanliu_aq,2018-05-08 17:00:00,25.0,83.0,49.0,0.6,69.0,7.0
2991406,beibuxinqu_aq,2018-05-08 17:00:00,28.0,,,0.5,66.0,3.0
2991407,zhiwuyuan_aq,2018-05-08 17:00:00,,,,,,
2991408,fengtaihuayuan_aq,2018-05-08 17:00:00,43.0,91.0,56.0,0.5,55.0,5.0
2991409,yungang_aq,2018-05-08 17:00:00,12.0,64.0,35.0,0.5,66.0,3.0
2991410,gucheng_aq,2018-05-08 17:00:00,32.0,67.0,61.0,0.5,48.0,3.0
2991411,fangshan_aq,2018-05-08 17:00:00,26.0,114.0,56.0,0.5,54.0,
2991412,daxing_aq,2018-05-08 17:00:00,29.0,90.0,43.0,0.6,56.0,3.0
2991413,yizhuang_aq,2018-05-08 17:00:00,34.0,72.0,47.0,0.6,58.0,4.0
2991414,tongzhou_aq,2018-05-08 17:00:00,28.0,99.0,50.0,0.6,54.0,7.0
2991415,shunyi_aq,2018-05-08 17:00:00,45.0,94.0,75.0,1.0,34.0,8.0
2991416,pingchang_aq,2018-05-08 17:00:00,27.0,103.0,39.0,0.5,64.0,9.0
2991417,mentougou_aq,2018-05-08 17:00:00,30.0,96.0,86.0,0.5,34.0,5.0
2991418,pinggu_aq,2018-05-08 17:00:00,36.0,67.0,22.0,0.9,81.0,
2991419,huairou_aq,2018-05-08 17:00:00,50.0,109.0,59.0,1.0,39.0,4.0
2991420,miyun_aq,2018-05-08 17:00:00,43.0,94.0,69.0,1.0,48.0,6.0
2991421,yanqin_aq,2018-05-08 17:00:00,37.0,80.0,27.0,0.5,91.0,5.0
2991422,dingling_aq,2018-05-08 17:00:00,,,,,,
2991423,badaling_aq,2018-05-08 17:00:00,34.0,87.0,74.0,0.4,57.0,5.0
2991424,miyunshuiku_aq,2018-05-08 17:00:00,40.0,101.0,26.0,0.9,91.0,8.0
2991425,donggaocun_aq,2018-05-08 17:00:00,23.0,39.0,20.0,0.6,82.0,6.0
2991426,yongledian_aq,2018-05-08 17:00:00,47.0,128.0,96.0,0.6,18.0,6.0
2991427,yufa_aq,2018-05-08 17:00:00,37.0,98.0,35.0,0.8,56.0,5.0
2991428,liulihe_aq,2018-05-08 17:00:00,45.0,114.0,39.0,0.6,42.0,
2991429,qianmen_aq,2018-05-08 17:00:00,39.0,110.0,72.0,0.5,37.0,5.0
2991430,yongdingmennei_aq,2018-05-08 17:00:00,36.0,155.0,101.0,0.5,10.0,3.0
2991431,xizhimenbei_aq,2018-05-08 17:00:00,28.0,82.0,51.0,0.5,66.0,7.0
2991432,nansanhuan_aq,2018-05-08 17:00:00,32.0,111.0,97.0,0.6,17.0,5.0
2991433,dongsihuan_aq,2018-05-08 17:00:00,36.0,91.0,125.0,0.7,2.0,17.0
2991455,dongsi_aq,2018-05-08 18:00:00,37.0,68.0,53.0,0.5,50.0,6.0
2991456,tiantan_aq,2018-05-08 18:00:00,26.0,82.0,64.0,0.6,23.0,3.0
2991457,guanyuan_aq,2018-05-08 18:00:00,25.0,82.0,41.0,0.5,63.0,6.0
2991458,wanshouxigong_aq,2018-05-08 18:00:00,38.0,110.0,50.0,0.6,39.0,4.0
2991459,aotizhongxin_aq,2018-05-08 18:00:00,34.0,78.0,63.0,0.4,43.0,7.0
2991460,nongzhanguan_aq,2018-05-08 18:00:00,29.0,90.0,51.0,0.6,48.0,7.0
2991461,wanliu_aq,2018-05-08 18:00:00,29.0,78.0,50.0,0.6,63.0,6.0
2991462,beibuxinqu_aq,2018-05-08 18:00:00,31.0,,,0.5,45.0,2.0
2991463,zhiwuyuan_aq,2018-05-08 18:00:00,,,,,,
2991464,fengtaihuayuan_aq,2018-05-08 18:00:00,39.0,83.0,42.0,0.5,64.0,5.0
2991465,yungang_aq,2018-05-08 18:00:00,15.0,59.0,56.0,0.5,42.0,4.0
2991466,gucheng_aq,2018-05-08 18:00:00,38.0,73.0,117.0,0.5,2.0,3.0
2991467,fangshan_aq,2018-05-08 18:00:00,28.0,114.0,51.0,,57.0,4.0
2991468,daxing_aq,2018-05-08 18:00:00,26.0,83.0,42.0,0.6,54.0,4.0
2991469,yizhuang_aq,2018-05-08 18:00:00,31.0,66.0,53.0,0.6,48.0,3.0
2991470,tongzhou_aq,2018-05-08 18:00:00,34.0,102.0,70.0,0.6,32.0,7.0
2991471,shunyi_aq,2018-05-08 18:00:00,46.0,98.0,77.0,1.0,24.0,7.0
2991472,pingchang_aq,2018-05-08 18:00:00,26.0,104.0,38.0,0.6,58.0,8.0
2991473,mentougou_aq,2018-05-08 18:00:00,37.0,117.0,92.0,0.5,20.0,3.0
2991474,pinggu_aq,2018-05-08 18:00:00,30.0,56.0,25.0,0.9,66.0,
2991475,huairou_aq,2018-05-08 18:00:00,44.0,130.0,47.0,1.0,35.0,2.0
2991476,miyun_aq,2018-05-08 18:00:00,38.0,79.0,69.0,0.9,39.0,4.0
2991477,yanqin_aq,2018-05-08 18:00:00,42.0,79.0,23.0,0.5,92.0,6.0
2991478,dingling_aq,2018-05-08 18:00:00,,,,,,
2991479,badaling_aq,2018-05-08 18:00:00,31.0,93.0,54.0,0.5,63.0,4.0
2991480,miyunshuiku_aq,2018-05-08 18:00:00,40.0,93.0,25.0,0.9,82.0,6.0
2991481,donggaocun_aq,2018-05-08 18:00:00,30.0,46.0,17.0,0.7,77.0,6.0
2991482,yongledian_aq,2018-05-08 18:00:00,43.0,120.0,95.0,0.6,3.0,3.0
2991483,yufa_aq,2018-05-08 18:00:00,34.0,101.0,35.0,0.6,38.0,3.0
2991484,liulihe_aq,2018-05-08 18:00:00,38.0,117.0,41.0,0.5,48.0,
2991485,qianmen_aq,2018-05-08 18:00:00,28.0,96.0,79.0,0.5,28.0,5.0
2991486,yongdingmennei_aq,2018-05-08 18:00:00,30.0,93.0,110.0,0.5,2.0,4.0
2991487,xizhimenbei_aq,2018-05-08 18:00:00,27.0,83.0,57.0,0.5,56.0,6.0
2991488,nansanhuan_aq,2018-05-08 18:00:00,32.0,99.0,92.0,0.6,19.0,5.0
2991489,dongsihuan_aq,2018-05-08 18:00:00,37.0,126.0,121.0,0.7,2.0,16.0
2991511,dongsi_aq,2018-05-08 19:00:00,34.0,67.0,54.0,0.5,50.0,6.0
2991512,tiantan_aq,2018-05-08 19:00:00,32.0,74.0,56.0,0.6,23.0,2.0
2991513,guanyuan_aq,2018-05-08 19:00:00,30.0,84.0,59.0,0.5,41.0,5.0
2991514,wanshouxigong_aq,2018-05-08 19:00:00,33.0,117.0,65.0,0.6,20.0,3.0
2991515,aotizhongxin_aq,2018-05-08 19:00:00,33.0,80.0,66.0,0.4,38.0,7.0
2991516,nongzhanguan_aq,2018-05-08 19:00:00,32.0,124.0,99.0,0.7,4.0,6.0
2991517,wanliu_aq,2018-05-08 19:00:00,32.0,98.0,77.0,0.7,29.0,5.0
2991518,beibuxinqu_aq,2018-05-08 19:00:00,29.0,,,0.6,25.0,2.0
2991519,zhiwuyuan_aq,2018-05-08 19:00:00,,,,,,
2991520,fengtaihuayuan_aq,2018-05-08 19:00:00,28.0,88.0,55.0,0.5,48.0,4.0
2991521,yungang_aq,2018-05-08 19:00:00,14.0,72.0,73.0,0.5,23.0,3.0
2991522,gucheng_aq,2018-05-08 19:00:00,34.0,90.0,107.0,0.6,5.0,2.0
2991523,fangshan_aq,2018-05-08 19:00:00,30.0,130.0,52.0,0.5,,5.0
2991524,daxing_aq,2018-05-08 19:00:00,28.0,86.0,78.0,0.6,23.0,5.0
2991525,yizhuang_aq,2018-05-08 19:00:00,30.0,74.0,67.0,0.6,34.0,3.0
