id,station_id,time,PM25_Concentration,PM10_Concentration,NO2_Concentration,CO_Concentration,O3_Concentration,SO2_Concentration
2992760,TD5,2018-05-09 17:00:00,8.3,,,,,
2992798,CD1,2018-05-09 18:00:00,10.2,22.6,31.3,,,
2992799,BL0,2018-05-09 18:00:00,,16.5,,,,
2992800,GR4,2018-05-09 18:00:00,10.9,17.9,16.2,,,
2992801,MY7,2018-05-09 18:00:00,18.5,33.5,,,,
2992802,HV1,2018-05-09 18:00:00,8.4,23.0,29.0,,,
2992803,GN3,2018-05-09 18:00:00,8.8,17.3,30.5,,,
2992804,GR9,2018-05-09 18:00:00,7.7,17.8,18.2,,,
2992805,LW2,2018-05-09 18:00:00,13.9,22.0,65.9,,,
2992806,GN0,2018-05-09 18:00:00,,15.8,23.1,,,
2992807,KF1,2018-05-09 18:00:00,,,,,,
2992808,CD9,2018-05-09 18:00:00,,,96.4,,,
2992809,CT3,2018-05-09 18:00:00,-2.0,21.4,,,,
2992810,CT2,2018-05-09 18:00:00,10.0,,,,,
2992811,BX9,2018-05-09 18:00:00,8.4,,,,,
2992812,BX1,2018-05-09 18:00:00,,19.8,6.6,,,
2992813,TH4,2018-05-09 18:00:00,10.6,26.3,35.7,,,
2992814,ST5,2018-05-09 18:00:00,13.0,26.0,22.4,,,
2992815,RB7,2018-05-09 18:00:00,14.0,,26.5,,,
2992816,TD5,2018-05-09 18:00:00,5.6,,,,,
2992854,CD1,2018-05-09 19:00:00,10.3,13.5,28.5,,,
2992855,BL0,2018-05-09 19:00:00,,,,,,
2992856,GR4,2018-05-09 19:00:00,8.1,15.4,15.1,,,
2992857,MY7,2018-05-09 19:00:00,17.2,26.0,,,,
2992858,HV1,2018-05-09 19:00:00,7.5,18.4,35.9,,,
2992859,GN3,2018-05-09 19:00:00,9.0,16.4,28.2,,,
2992860,GR9,2018-05-09 19:00:00,6.5,12.6,13.0,,,
2992861,LW2,2018-05-09 19:00:00,16.6,20.0,58.2,,,
2992862,GN0,2018-05-09 19:00:00,,11.3,24.7,,,
2992863,KF1,2018-05-09 19:00:00,,,,,,
2992864,CD9,2018-05-09 19:00:00,,,84.4,,,
2992865,CT3,2018-05-09 19:00:00,-3.0,15.4,,,,
2992866,CT2,2018-05-09 19:00:00,12.0,,,,,
2992867,BX9,2018-05-09 19:00:00,10.2,,,,,
2992868,BX1,2018-05-09 19:00:00,,15.5,6.1,,,
2992869,TH4,2018-05-09 19:00:00,10.0,21.6,41.2,,,
2992870,ST5,2018-05-09 19:00:00,8.0,18.0,19.2,,,
2992871,RB7,2018-05-09 19:00:00,12.0,,23.2,,,
2992872,TD5,2018-05-09 19:00:00,6.2,,,,,
2992910,CD1,2018-05-09 20:00:00,10.8,13.4,23.6,,,
2992911,BL0,2018-05-09 20:00:00,,,,,,
2992912,GR4,2018-05-09 20:00:00,6.8,9.8,15.3,,,
2992913,MY7,2018-05-09 20:00:00,15.5,22.8,,,,
2992914,HV1,2018-05-09 20:00:00,6.9,15.3,34.2,,,
2992915,GN3,2018-05-09 20:00:00,7.8,15.3,28.3,,,
2992916,GR9,2018-05-09 20:00:00,4.9,13.0,15.5,,,
2992917,LW2,2018-05-09 20:00:00,14.6,18.8,58.2,,,
2992918,GN0,2018-05-09 20:00:00,,10.7,22.5,,,
2992919,KF1,2018-05-09 20:00:00,,,,,,
2992920,CD9,2018-05-09 20:00:00,,,78.4,,,
2992921,CT3,2018-05-09 20:00:00,-3.0,11.4,,,,
2992922,CT2,2018-05-09 20:00:00,18.0,,,,,
2992923,BX9,2018-05-09 20:00:00,8.4,,,,,
2992924,BX1,2018-05-09 20:00:00,,14.8,9.1,,,
2992925,TH4,2018-05-09 20:00:00,10.5,20.5,40.7,,,
2992926,ST5,2018-05-09 20:00:00,10.0,21.0,17.0,,,
2992927,RB7,2018-05-09 20:00:00,12.0,,24.8,,,
2992928,TD5,2018-05-09 20:00:00,,,,,,
