stationid,time,PM25,PM10,NO2,CO,O3,SO2,temperature,pressure,humidity,winddirection,windspeed,weather
daxing_aq,2018-04-27 11:00:00,30.0,188.0,29.0,0.1,127.0,4.0,23.000023,1010.5636599606,27.667742,211.05837499,17.17203181,CLEAR_DAY
daxing_aq,2018-04-27 12:00:00,30.0,186.0,32.0,0.1,115.0,3.0,22.389138000000003,1010.5995036383999,32.357890999999995,211.76781638,15.513674420000001,CLEAR_NIGHT
daxing_aq,2018-04-27 13:00:00,32.0,177.0,38.0,0.1,100.0,2.0,21.389137,1010.6976196075,36.414725,210.79605997,14.63127309,CLEAR_NIGHT
daxing_aq,2018-04-27 14:00:00,34.0,161.0,41.0,0.1,89.0,2.0,20.778252000000002,1010.7309722335999,40.667755,209.30494940999998,14.098872839999999,CLEAR_NIGHT
daxing_aq,2018-04-27 15:00:00,32.0,152.0,48.0,0.1,74.0,3.0,19.778250999999997,1010.7346528836,44.056874,206.75474744000002,13.507649579999999,CLEAR_NIGHT
daxing_aq,2018-04-27 16:00:00,34.0,148.0,53.0,0.1,63.0,3.0,15.389130999999999,1010.0277232081,41.056871,204.58379422000002,13.792788599999998,CLEAR_NIGHT
daxing_aq,2018-04-27 17:00:00,36.0,142.0,56.0,0.2,56.0,4.0,15.389130999999999,1009.5376813056,43.699015,203.44805907999998,12.089084830000001,CLEAR_NIGHT
daxing_aq,2018-04-27 18:00:00,36.0,137.0,56.0,0.1,49.0,6.0,15.389130999999999,1009.1506485979,46.445992,201.89789197,10.06214687,CLEAR_NIGHT
daxing_aq,2018-04-27 19:00:00,40.0,138.0,60.0,0.2,35.0,6.0,15.690159999999999,1008.8059731702999,48.667763,199.55490688999998,7.732843009999999,CLEAR_NIGHT
daxing_aq,2018-04-27 20:00:00,44.0,128.0,57.0,0.3,27.0,6.0,15.389130999999999,1008.4767770423,51.056881000000004,200.12922614,6.09424308,CLEAR_NIGHT
daxing_aq,2018-04-27 21:00:00,48.0,126.0,80.0,0.3,11.0,6.0,15.389130999999999,1008.3373201441999,51.357910000000004,197.73405517999998,4.41380058,CLEAR_NIGHT
daxing_aq,2018-04-27 22:00:00,46.0,162.0,98.0,0.3,2.0,5.0,12.690157,1008.0267008151,48.357907,193.68418481999998,3.66454234,CLEAR_DAY
daxing_aq,2018-04-27 23:00:00,49.0,190.0,93.0,0.5,2.0,5.0,13.778245,1008.0015236544999,45.357904000000005,190.17364787,2.8141635000000003,CLEAR_DAY
daxing_aq,2018-04-28 00:00:00,60.0,191.0,103.0,0.6,2.0,11.0,17.000017,1007.8967181573,42.357901,186.78448748,2.30010613,CLEAR_DAY
daxing_aq,2018-04-28 01:00:00,70.0,243.0,100.0,0.5,9.0,16.0,19.000019,1007.6636141861001,40.048043,199.13865983,2.45178677,CLEAR_DAY
daxing_aq,2018-04-28 02:00:00,65.0,220.0,101.0,0.5,21.0,17.0,21.000021,1007.0809137506001,37.493986,196.47394148,2.55952735,CLEAR_DAY
daxing_aq,2018-04-28 03:00:00,81.0,240.0,63.0,0.6,37.0,15.0,23.000023,1006.3143091405999,35.048038000000005,190.72975438,3.6056978699999997,CLEAR_DAY
daxing_aq,2018-04-28 04:00:00,NaN,257.0,59.0,0.7,86.0,7.0,24.610909,1005.1678468179,34.795012,180.98709642,5.60918916,CLEAR_DAY
daxing_aq,2018-04-28 06:00:00,145.0,222.0,33.0,0.6,190.0,15.0,27.000027,1003.0909082159,28.357886999999998,188.03804078000002,11.23232943,CLEAR_DAY
daxing_aq,2018-04-28 07:00:00,143.0,204.0,23.0,0.6,232.0,14.0,28.000028,1002.2004221075999,26.000026,194.68556939,13.803259469999999,CLEAR_DAY
daxing_aq,2018-04-28 08:00:00,135.0,194.0,23.0,0.6,242.0,14.0,28.000028,1001.5221283174,25.056855,200.2251197,15.2647238,CLEAR_DAY
daxing_aq,2018-04-28 09:00:00,124.0,190.0,20.0,0.6,243.0,16.0,28.000028,1001.1180356634,26.357884999999996,204.57859967,15.539857529999999,CLEAR_DAY
daxing_aq,2018-04-28 10:00:00,125.0,202.0,27.0,0.6,233.0,15.0,27.690171999999997,1001.5375532324999,33.000033,210.16817563,13.42650827,CLEAR_DAY
daxing_aq,2018-04-28 11:00:00,139.0,209.0,31.0,0.7,227.0,11.0,26.000026,1001.3846263199,37.04804,209.99683197000002,11.4509011,CLEAR_DAY
daxing_aq,2018-04-28 12:00:00,150.0,202.0,33.0,0.7,210.0,8.0,24.389139999999998,1001.5889639865001,41.104873999999995,209.13357674,10.509938739999999,CLEAR_NIGHT
daxing_aq,2018-04-28 13:00:00,177.0,237.0,30.0,0.8,217.0,9.0,23.16737,1001.5071224478,44.104877,204.81986286,10.2439019,CLEAR_NIGHT
daxing_aq,2018-04-28 14:00:00,200.0,264.0,28.0,0.9,215.0,11.0,22.167369,1001.5555858497,46.357905,201.68001567,11.14441911,RAIN
daxing_aq,2018-04-28 15:00:00,215.0,279.0,34.0,0.9,185.0,10.0,20.167367,1001.2524049891999,47.747022,201.02075329,11.81027978,RAIN
daxing_aq,2018-04-28 16:00:00,224.0,280.0,42.0,1.0,161.0,9.0,18.408722,1001.0552647327,54.000054,198.45968152,12.393025510000001,HAZE
daxing_aq,2018-04-28 17:00:00,208.0,245.0,39.0,0.9,142.0,8.0,17.5004256,1000.4766925900999,53.642195,200.08845603999998,10.9531434,HAZE
daxing_aq,2018-04-28 18:00:00,147.0,NaN,42.0,0.6,87.0,10.0,17.1058674,1000.0796052144999,52.895219999999995,201.68331973,9.467720539999998,HAZE
daxing_aq,2018-04-28 19:00:00,105.0,126.0,39.0,0.5,71.0,9.0,17.028190199999997,999.7915159288,52.284335,201.49382455,7.97591261,HAZE
daxing_aq,2018-04-28 20:00:00,100.0,121.0,34.0,0.5,63.0,7.0,16.790161100000002,999.7111529680999,51.205073999999996,200.11396332,6.863162300000001,HAZE
daxing_aq,2018-04-28 21:00:00,80.0,98.0,49.0,0.4,32.0,4.0,16.690160999999996,999.8316627271,49.95204699999999,196.74723294,5.66108891,HAZE
daxing_aq,2018-04-28 22:00:00,65.0,80.0,68.0,0.4,15.0,3.0,15.167361999999999,1000.3146312643998,45.952043,191.95400296999998,5.18592954,HAZE
daxing_aq,2018-04-28 23:00:00,62.0,96.0,76.0,0.4,16.0,5.0,16.389131999999996,1000.3656998836,43.952041,183.96986571000002,4.00395775,CLOUDY
daxing_aq,2018-04-29 01:00:00,78.0,149.0,61.0,0.4,42.0,15.0,21.389137,1000.3289971652999,38.309894,188.89923514999998,3.5868300599999996,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-04-29 02:00:00,99.0,157.0,54.0,0.5,63.0,19.0,22.690167,1000.0846727486999,35.253061,186.1466244,3.49118891,CLEAR_DAY
daxing_aq,2018-04-29 03:00:00,116.0,191.0,60.0,0.6,75.0,19.0,23.389139,999.8555086435999,32.000032,187.44844772,4.44271157,CLEAR_DAY
daxing_aq,2018-04-29 04:00:00,118.0,186.0,57.0,0.5,76.0,14.0,23.389139,999.294881466,30.00003,169.36489625,5.67434772,PARTLY_CLOUDY_DAY
daxing_aq,2018-04-29 05:00:00,108.0,157.0,52.0,0.5,82.0,20.0,25.380314,998.5504450978,27.642168999999996,171.36450059999999,7.36423786,PARTLY_CLOUDY_DAY
daxing_aq,2018-04-29 06:00:00,102.0,176.0,39.0,0.5,125.0,25.0,26.610910999999998,997.8708473346001,25.000025,180.0660454,8.907966689999999,PARTLY_CLOUDY_DAY
daxing_aq,2018-04-29 07:00:00,114.0,209.0,39.0,0.6,156.0,24.0,27.389142999999997,997.3003086817,23.000023,193.25285176,10.44647423,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-04-29 08:00:00,116.0,208.0,31.0,0.7,179.0,18.0,27.389142999999997,996.8718865888,22.000022,205.49424577000002,11.36335504,CLEAR_NIGHT
daxing_aq,2018-04-29 09:00:00,121.0,204.0,31.0,0.8,180.0,16.0,27.389142999999997,996.6502186858,23.000023,215.77335712000001,11.217053349999999,CLEAR_DAY
daxing_aq,2018-04-29 10:00:00,130.0,216.0,27.0,0.9,178.0,13.0,27.389142999999997,997.3661969995999,27.000027,223.24806088999998,4.57483297,CLEAR_DAY
daxing_aq,2018-04-29 11:00:00,143.0,215.0,35.0,1.0,169.0,10.0,25.167372,997.6895847976,30.00003,243.04137853999998,1.7284211600000001,CLEAR_DAY
daxing_aq,2018-04-29 12:00:00,157.0,245.0,74.0,1.3,2.0,9.0,24.167371,998.6540196307,35.69018,17.2079988,7.040796179999999,CLEAR_NIGHT
daxing_aq,2018-04-29 13:00:00,161.0,258.0,108.0,1.2,56.0,8.0,23.778255,1000.3479532192,42.127305,18.309298730000002,15.11115101,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-04-29 14:00:00,129.0,190.0,60.0,0.9,113.0,9.0,24.000024,1002.1367049862001,48.206571,17.491190879999998,22.11660507,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-04-29 15:00:00,126.0,175.0,70.0,0.9,91.0,9.0,24.389139999999998,1003.6922156818,52.118488,17.92101916,25.882341020000002,CLOUDY
daxing_aq,2018-04-29 18:00:00,33.0,124.0,43.0,0.1,49.0,4.0,15.9891316,1006.0707471410999,44.658932,55.474370199999996,17.31492663,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-04-29 19:00:00,25.0,91.0,44.0,0.1,40.0,3.0,15.789131399999999,1006.8214443500999,45.357904000000005,61.2552793,15.40751757,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-04-29 20:00:00,19.0,60.0,32.0,0.1,47.0,2.0,15.4891311,1007.5227509499,45.991219,61.99531272,13.05821476,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-04-29 21:00:00,13.0,45.0,35.0,0.1,51.0,2.0,15.690159999999999,1008.4536679977999,46.633360999999994,63.43004436000001,12.16511315,CLEAR_NIGHT
daxing_aq,2018-04-29 22:00:00,17.0,58.0,35.0,0.2,54.0,2.0,17.778249000000002,1009.5755304275,39.380328,94.72455480999999,14.59722066,CLEAR_DAY
daxing_aq,2018-04-29 23:00:00,19.0,77.0,35.0,0.4,55.0,4.0,18.690163000000002,1010.2737609762,39.690184,96.44505606999999,14.91468207,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-04-30 00:00:00,30.0,98.0,32.0,0.9,57.0,9.0,19.000019,1010.7341905916,39.690184,98.76505184,15.36422285,PARTLY_CLOUDY_DAY
daxing_aq,2018-04-30 01:00:00,39.0,81.0,25.0,0.8,66.0,14.0,20.00002,1010.9284192216999,38.332324,101.81749521,16.33058207,PARTLY_CLOUDY_DAY
daxing_aq,2018-04-30 02:00:00,44.0,82.0,21.0,0.7,74.0,14.0,21.22179,1010.6556307806,35.69018,110.41848617,15.70060724,PARTLY_CLOUDY_DAY
daxing_aq,2018-04-30 03:00:00,45.0,72.0,18.0,0.5,84.0,10.0,21.690166,1010.0995827712,32.747006999999996,120.49007716,15.01846261,CLOUDY
daxing_aq,2018-04-30 04:00:00,44.0,78.0,18.0,0.5,93.0,8.0,22.389138000000003,1009.2620204245,35.301064,142.17665961,13.46906232,PARTLY_CLOUDY_DAY
daxing_aq,2018-04-30 05:00:00,44.0,54.0,14.0,0.4,108.0,8.0,22.389138000000003,1008.4917930163,33.747007999999994,155.66450403,14.451363010000001,PARTLY_CLOUDY_DAY
daxing_aq,2018-04-30 06:00:00,37.0,63.0,14.0,0.2,120.0,6.0,23.000023,1007.6837540017999,32.747006999999996,164.90243177999997,16.40311486,PARTLY_CLOUDY_DAY
daxing_aq,2018-04-30 07:00:00,22.0,63.0,14.0,0.2,133.0,5.0,23.000023,1007.0474710566,32.357890999999995,168.07307686000001,18.94584498,PARTLY_CLOUDY_DAY
daxing_aq,2018-04-30 08:00:00,26.0,78.0,17.0,0.2,138.0,5.0,23.000023,1006.5334365402,33.301062,167.9693898,21.26318214,CLEAR_NIGHT
daxing_aq,2018-04-30 09:00:00,29.0,81.0,19.0,0.2,142.0,4.0,22.610907,1006.2510627294,34.658922000000004,166.22552159999998,21.88463247,CLOUDY
daxing_aq,2018-04-30 10:00:00,28.0,75.0,20.0,0.2,138.0,4.0,22.000022,1007.2317983685,41.048044,176.56192697,15.77104704,CLOUDY
daxing_aq,2018-04-30 12:00:00,32.0,84.0,42.0,0.2,90.0,3.0,20.389136,1007.8738179174,45.048047999999994,175.92098899,11.19008606,CLOUDY
daxing_aq,2018-04-30 14:00:00,29.0,90.0,49.0,0.5,60.0,3.0,18.389134,1008.5715708086,49.968793000000005,179.93018139999998,8.43180865,CLOUDY
daxing_aq,2018-04-30 15:00:00,26.0,95.0,48.0,0.4,53.0,3.0,16.778247999999998,1008.7100789176,51.795029,176.2888948,6.91875777,CLOUDY
daxing_aq,2018-04-30 16:00:00,31.0,89.0,42.0,0.3,52.0,2.0,15.644556999999999,1008.9341425426,43.485165,141.65004534,5.29382032,CLOUDY
daxing_aq,2018-04-30 17:00:00,36.0,114.0,80.0,0.3,15.0,2.0,14.117156900000001,1008.9338823597,44.541996,126.96484056000001,4.2193701,CLOUDY
daxing_aq,2018-04-30 19:00:00,33.0,97.0,68.0,0.2,23.0,2.0,13.8560682,1009.0047178616999,48.048051,73.49354135,2.82356784,CLOUDY
daxing_aq,2018-04-30 20:00:00,34.0,89.0,72.0,0.3,15.0,2.0,14.128449400000001,1008.9958253227,48.991222,39.76878193,3.6643013800000004,CLOUDY
daxing_aq,2018-04-30 21:00:00,44.0,127.0,103.0,0.3,2.0,2.0,13.3718402,1009.1354309343,48.048051,24.86185247,5.86542947,CLOUDY
daxing_aq,2018-04-30 22:00:00,42.0,113.0,86.0,0.3,5.0,2.0,14.690159,1009.5331015600999,46.048049000000006,13.887654269999999,10.48154795,CLOUDY
daxing_aq,2018-04-30 23:00:00,54.0,151.0,70.0,0.3,15.0,2.0,17.000017,1009.9960381762999,44.437163,18.43159586,14.31835874,CLOUDY
daxing_aq,2018-05-01 00:00:00,117.0,653.0,33.0,0.1,52.0,3.0,19.610904,1010.5020207488999,41.048044,23.399293939999996,17.76388297,CLOUDY
daxing_aq,2018-05-01 01:00:00,78.0,631.0,20.0,0.1,71.0,2.0,20.619732,1010.8446475377999,36.048039,27.858494049999997,20.46801181,CLOUDY
daxing_aq,2018-05-01 02:00:00,173.0,481.0,17.0,0.1,80.0,2.0,21.610906,1011.0111801418999,30.738177999999998,31.393772289999998,22.152185360000004,RAIN
daxing_aq,2018-05-01 03:00:00,106.0,473.0,20.0,0.1,75.0,2.0,21.832675000000002,1010.9357603620999,25.795002999999998,32.09749912,23.180898,HAZE
daxing_aq,2018-05-01 04:00:00,97.0,452.0,19.0,0.1,75.0,2.0,22.000022,1010.0774254601,21.24422,35.25822996,23.06002615,HAZE
daxing_aq,2018-05-01 05:00:00,99.0,438.0,17.0,0.1,85.0,2.0,22.309878,1009.7363647666999,21.38031,36.494823800000006,21.34197286,HAZE
daxing_aq,2018-05-01 06:00:00,82.0,316.0,16.0,0.1,92.0,2.0,22.610907,1009.4017080134,22.991196,37.604514789999996,18.76030835,WIND
daxing_aq,2018-05-01 07:00:00,48.0,205.0,20.0,0.1,87.0,2.0,21.000021,1009.4804111387,25.795002999999998,35.04414887,14.03990362,PARTLY_CLOUDY_DAY
daxing_aq,2018-05-01 08:00:00,29.0,225.0,21.0,0.1,83.0,2.0,20.00002,1009.7651104522,29.453894,30.75936078,8.85554461,RAIN
daxing_aq,2018-05-01 09:00:00,20.0,150.0,22.0,0.1,81.0,2.0,17.167364,1010.2222031358999,33.706924,35.97492522,4.6112741800000006,RAIN
daxing_aq,2018-05-01 10:00:00,23.0,103.0,26.0,0.1,67.0,2.0,18.070451,1011.757562456,51.485172999999996,93.89956620000001,5.7705149,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-05-01 11:00:00,23.0,100.0,22.0,0.1,64.0,2.0,16.167362999999998,1012.0891939969,56.144065,117.99664121999999,9.99031115,RAIN
daxing_aq,2018-05-01 13:00:00,24.0,68.0,41.0,0.1,40.0,2.0,14.690159,1012.9945358565,60.843041,130.57100564,8.59908829,CLOUDY
daxing_aq,2018-05-01 14:00:00,34.0,99.0,31.0,0.4,48.0,2.0,14.690159,1013.3376325328,59.453924,158.30537637999998,2.64401094,CLOUDY
daxing_aq,2018-05-01 15:00:00,39.0,89.0,30.0,0.4,44.0,2.0,14.38913,1013.6556976497,58.795036,282.719419,4.5750602,CLOUDY
daxing_aq,2018-05-01 16:00:00,40.0,77.0,40.0,0.4,30.0,2.0,13.430999,1013.4168230454999,67.79504499999999,269.64244913000005,5.4843627999999995,CLOUDY
daxing_aq,2018-05-01 17:00:00,31.0,80.0,40.0,0.3,25.0,2.0,12.9167476,1013.3060730688999,67.92230799999999,288.49178162,6.3202997,CLOUDY
daxing_aq,2018-05-01 18:00:00,28.0,56.0,52.0,0.1,12.0,2.0,12.8568694,1013.3120009890999,66.75496,304.1273482,6.769511339999999,CLEAR_NIGHT
daxing_aq,2018-05-01 19:00:00,19.0,60.0,63.0,0.1,2.0,2.0,12.511305,1013.2058898963,66.24008099999999,315.5302516,7.33591719,CLEAR_NIGHT
daxing_aq,2018-05-01 20:00:00,17.0,41.0,65.0,0.1,2.0,2.0,12.7211426,1013.398600844,65.055987,327.57537091999995,8.25221859,CLOUDY
daxing_aq,2018-05-01 21:00:00,14.0,41.0,62.0,0.1,4.0,2.0,12.8560672,1013.5064489811,58.663588999999995,340.84359496,9.8103741,CLOUDY
daxing_aq,2018-05-01 22:00:00,14.0,29.0,54.0,0.1,18.0,2.0,11.389127,1013.9153399457999,41.14405,231.15581271999997,14.416152959999998,CLOUDY
daxing_aq,2018-05-02 00:00:00,42.0,NaN,46.0,0.1,39.0,2.0,17.309873,1014.9371521935,24.795001999999997,6.5119711,17.719949970000002,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-05-02 01:00:00,37.0,NaN,26.0,0.1,69.0,2.0,19.610904,1015.1170087562999,20.437139,4.8589164,17.762787189999997,PARTLY_CLOUDY_DAY
daxing_aq,2018-05-02 03:00:00,9.0,17.0,15.0,0.1,95.0,2.0,21.610906,1014.6901029984999,15.690159999999999,337.7962537899999,15.689347269999999,CLEAR_DAY
daxing_aq,2018-05-02 04:00:00,15.0,32.0,12.0,0.1,101.0,2.0,22.000022,1013.6109718989999,14.301043,354.95466116,15.047611969999998,CLEAR_DAY
daxing_aq,2018-05-02 05:00:00,15.0,28.0,11.0,0.3,107.0,2.0,22.610907,1012.8728195169,13.690158,352.41783326999996,13.69906591,CLEAR_DAY
daxing_aq,2018-05-02 06:00:00,10.0,22.0,13.0,0.3,109.0,2.0,23.610908000000002,1012.0294447083,13.048016,349.11643318,12.265544030000001,CLEAR_DAY
daxing_aq,2018-05-02 07:00:00,NaN,NaN,14.0,0.3,108.0,2.0,24.389139999999998,1011.2450949965,12.301041,343.8808018,10.865033,PARTLY_CLOUDY_DAY
daxing_aq,2018-05-02 08:00:00,NaN,NaN,17.0,0.3,106.0,2.0,22.778254,1010.3119511169999,12.000012,343.65316326999994,9.55984528,PARTLY_CLOUDY_DAY
daxing_aq,2018-05-02 09:00:00,NaN,NaN,16.0,0.3,109.0,2.0,22.167369,1010.0645976822,14.746989000000001,343.36818652,7.90019941,PARTLY_CLOUDY_DAY
daxing_aq,2018-05-02 10:00:00,NaN,NaN,30.0,0.3,91.0,2.0,21.389137,1009.9624947606999,16.746991,262.67946823,3.9314089699999997,PARTLY_CLOUDY_DAY
daxing_aq,2018-05-02 11:00:00,NaN,59.0,37.0,0.3,77.0,2.0,20.778252000000002,1010.6666093806,21.048023999999998,251.08567695,2.64020711,PARTLY_CLOUDY_DAY
daxing_aq,2018-05-02 12:00:00,NaN,70.0,21.0,0.3,90.0,2.0,20.389136,1011.3458737504,25.301054,114.21564977999999,5.25617892,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-05-02 13:00:00,NaN,NaN,30.0,0.3,77.0,2.0,19.389135,1011.7270235036,27.301056,350.57398266999996,6.12203832,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-05-02 14:00:00,NaN,55.0,40.0,0.3,60.0,2.0,19.389135,1011.873778184,28.437147,327.17251826,6.3967176299999995,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-05-02 15:00:00,NaN,48.0,39.0,0.3,59.0,2.0,18.389134,1012.1984276440999,29.184122000000002,321.06329315,6.58013606,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-05-02 16:00:00,NaN,58.0,31.0,0.3,65.0,2.0,13.552129,1011.8857464743,30.039206,31.40602823,8.231140329999999,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-05-02 17:00:00,NaN,75.0,22.0,0.3,74.0,2.0,13.111305600000001,1012.5947495522,34.419499,40.96918055,7.02909263,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-05-02 18:00:00,NaN,67.0,27.0,0.3,67.0,2.0,12.921142799999998,1013.2215344356,38.166477,46.7823595,5.57356155,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-05-02 19:00:00,NaN,67.0,46.0,0.2,45.0,2.0,12.550216599999999,1013.5300975749999,39.476333999999994,40.28903254,4.21146173,PARTLY_CLOUDY_NIGHT
daxing_aq,2018-05-02 21:00:00,NaN,49.0,61.0,0.3,27.0,2.0,12.389128,1014.0224990914,37.254563000000005,351.92304538999997,6.985278330000001,CLEAR_NIGHT
daxing_aq,2018-05-02 22:00:00,NaN,56.0,52.0,0.3,34.0,2.0,12.831023000000002,1014.5366451646,30.786181,355.07674553,12.851654489999998,CLEAR_DAY
daxing_aq,2018-05-03 00:00:00,NaN,81.0,49.0,0.4,39.0,3.0,15.309871,1015.8205959987001,18.048021,3.04721028,23.38798663,CLEAR_DAY
daxing_aq,2018-05-03 02:00:00,NaN,NaN,15.0,0.3,87.0,2.0,19.309875,1016.1666684884999,15.690159999999999,8.907624629999999,20.15563793,CLEAR_DAY
daxing_aq,2018-05-03 03:00:00,NaN,20.0,11.0,0.2,96.0,2.0,20.309876000000003,1015.6766977297,14.301043,10.9141002,16.78914726,CLEAR_DAY
daxing_aq,2018-05-03 04:00:00,NaN,34.0,11.0,0.3,100.0,2.0,21.309877,1014.3259567485,13.301041999999999,15.123708930000001,14.217926899999998,CLEAR_DAY
daxing_aq,2018-05-03 05:00:00,NaN,35.0,13.0,0.3,103.0,2.0,22.000022,1013.3196735493999,12.048015,14.583396149999999,12.27574,CLEAR_DAY
daxing_aq,2018-05-03 06:00:00,NaN,36.0,14.0,0.3,108.0,2.0,23.000023,1012.2335556954,11.048014,15.46369886,10.1404324,CLEAR_DAY
daxing_aq,2018-05-03 07:00:00,12.0,58.0,15.0,0.3,112.0,2.0,23.000023,1011.1629993478999,10.048013000000001,28.25584406,6.3415938,CLEAR_DAY
daxing_aq,2018-05-03 08:00:00,13.0,67.0,17.0,0.3,116.0,2.0,23.000023,1009.9305645418,9.048012,84.06741226,3.66309111,CLEAR_DAY
daxing_aq,2018-05-03 09:00:00,12.0,74.0,19.0,0.3,113.0,2.0,23.000023,1009.0349871804999,10.048013000000001,133.45625952,6.42234634,CLEAR_DAY
daxing_aq,2018-05-03 10:00:00,15.0,75.0,22.0,0.3,113.0,2.0,23.000023,1009.5451759269,16.357875,193.65479972,16.25221984,CLEAR_DAY
daxing_aq,2018-05-03 11:00:00,18.0,70.0,26.0,0.3,112.0,2.0,22.000022,1009.4337357029999,19.667734,194.67427505,16.36013603,CLEAR_DAY
daxing_aq,2018-05-03 12:00:00,43.0,66.0,32.0,0.4,99.0,2.0,20.778252000000002,1009.5795459054999,23.357882,197.16893009999998,15.28344151,CLEAR_NIGHT
daxing_aq,2018-05-03 13:00:00,42.0,74.0,46.0,0.4,76.0,2.0,17.945596,1009.7982413602,25.803829999999998,200.49514349,13.83633391,CLEAR_NIGHT
daxing_aq,2018-05-03 14:00:00,34.0,84.0,44.0,0.4,68.0,2.0,18.760596,1010.1066211675,26.610910999999998,202.23138758,12.8408989,CLEAR_NIGHT
daxing_aq,2018-05-03 15:00:00,29.0,83.0,49.0,0.4,60.0,2.0,18.167365,1010.1372633794001,27.056857,202.65813974,12.102128449999999,CLEAR_NIGHT
daxing_aq,2018-05-03 16:00:00,35.0,84.0,51.0,0.4,52.0,2.0,13.5000135,1008.5087081963,30.357889,212.08978974000001,12.708654869999998,CLEAR_NIGHT
daxing_aq,2018-05-03 17:00:00,32.0,79.0,38.0,0.4,58.0,3.0,13.000013,1008.2990376135999,31.000031,206.24558199,12.543873699999999,CLEAR_NIGHT
daxing_aq,2018-05-03 18:00:00,33.0,82.0,42.0,0.5,45.0,10.0,13.000013,1008.1023371278,31.056860999999998,199.92034164,12.0777456,CLEAR_NIGHT
daxing_aq,2018-05-03 21:00:00,37.0,74.0,47.0,0.6,21.0,6.0,13.000013,1007.3662480304,34.357893000000004,191.47588266,7.23804395,CLEAR_NIGHT
daxing_aq,2018-05-03 22:00:00,36.0,108.0,79.0,0.7,2.0,5.0,9.778241000000001,1007.0330676607,36.056866,193.33872777,5.96527259,CLEAR_DAY
yizhuang_aq,2018-03-31 07:00:00,90.0,148.0,42.0,0.9,153.0,18.0,22.740676999999998,1008.0214836834998,18.0,167.12625153999997,8.98328497,PARTLY_CLOUDY_DAY
yizhuang_aq,2018-03-31 08:00:00,93.0,150.0,41.0,0.8,161.0,15.0,23.168321999999996,1007.0807381870001,18.0,181.34771703,10.813131379999998,PARTLY_CLOUDY_DAY
yizhuang_aq,2018-03-31 09:00:00,98.0,161.0,47.0,0.9,159.0,16.0,23.572354999999995,1006.4611675102,19.0,192.39187008,11.5784377,PARTLY_CLOUDY_DAY
yizhuang_aq,2018-03-31 10:00:00,108.0,200.0,60.0,0.9,149.0,18.0,23.999999999999993,1006.3315807469999,21.0,203.88097309,13.437645329999999,CLOUDY
yizhuang_aq,2018-03-31 11:00:00,118.0,187.0,68.0,1.0,135.0,17.0,22.778067999999998,1006.5283392509999,24.287774,211.37000882999996,11.06136553,CLOUDY
yizhuang_aq,2018-03-31 12:00:00,123.0,190.0,88.0,1.1,102.0,15.0,21.751262999999998,1006.9577350830999,27.999999999999996,218.86702756999998,7.79543015,CLOUDY
yizhuang_aq,2018-03-31 13:00:00,130.0,209.0,143.0,1.3,39.0,13.0,17.119452,1007.4837346059999,30.404033,223.70809310999996,4.25786325,PARTLY_CLOUDY_NIGHT
yizhuang_aq,2018-03-31 14:00:00,134.0,201.0,152.0,1.5,22.0,11.0,15.404032999999998,1008.0034496894998,32.688614,201.06932154999998,1.2769583299999998,PARTLY_CLOUDY_NIGHT
yizhuang_aq,2018-03-31 15:00:00,137.0,192.0,166.0,1.6,5.0,9.0,14.119451999999999,1008.4124333632999,35.377228,45.075953999999996,2.8859464399999997,CLEAR_NIGHT
yizhuang_aq,2018-03-31 17:00:00,144.0,219.0,179.0,1.8,2.0,6.0,12.561871799999999,1008.7594891969,44.356809,73.98495089,8.007193829999999,PARTLY_CLOUDY_NIGHT
yizhuang_aq,2018-03-31 18:00:00,144.0,235.0,179.0,1.8,2.0,7.0,12.1225271,1008.6761551898,49.09264699999999,71.57757522,7.852311009999999,PARTLY_CLOUDY_NIGHT
yizhuang_aq,2018-03-31 19:00:00,158.0,251.0,187.0,1.9,2.0,9.0,11.5851236,1008.5839630411001,53.356809,71.95145032999999,7.531358109999999,PARTLY_CLOUDY_NIGHT
yizhuang_aq,2018-03-31 20:00:00,181.0,291.0,181.0,1.7,2.0,8.0,11.523484999999999,1008.5461965611998,56.35680899999999,73.82821528999999,7.2452875,CLEAR_NIGHT
yizhuang_aq,2018-03-31 21:00:00,190.0,253.0,118.0,1.6,2.0,4.0,10.311385999999999,1008.6391301819998,57.952775999999986,76.80958436,7.077032039999999,CLEAR_NIGHT
