stationid,time,weekday,PM25,PM10,O3,NO2,CO,SO2,temperature,pressure,humidity,winddirection,windspeed
guanyuan_aq,0,4,,,,,,,22.175,1005.3322,35.0,89.4675,6.32
guanyuan_aq,1,4,,,,,,,22.9075,1005.3596924767501,33.5,118.605,5.8275
guanyuan_aq,2,4,,,,,,,23.5125,1005.26995154431,32.75,153.68249999999995,7.5825
guanyuan_aq,3,4,,,,,,,23.89,1005.014828125,32.25,170.6375,10.89
guanyuan_aq,4,4,,,,,,,24.0,1004.5697470885823,33.0,175.8175,13.56
guanyuan_aq,5,4,,,,,,,24.0,1004.00442909459,34.25,176.53750000000005,15.13
guanyuan_aq,6,4,,,,,,,24.0,1003.41216875,36.25,175.3125,15.745
guanyuan_aq,7,4,,,,,,,24.0,1002.876709099475,38.5,173.1325,15.65
guanyuan_aq,8,4,,,,,,,24.0,1002.4435869384424,40.5,170.4575,15.1825
guanyuan_aq,9,4,,,,,,,23.975,1002.1487875,43.25,167.85750000000004,14.6725
guanyuan_aq,10,4,,,,,,,23.7125,1002.0258535505516,46.25,165.97249999999997,14.3475
guanyuan_aq,11,4,,,,,,,23.265,1002.0985579896167,49.25,164.6375,14.1075
guanyuan_aq,12,4,,,,,,,22.065,1002.38823125,52.25,163.3325,13.7975
guanyuan_aq,13,4,,,,,,,20.9025,1002.8741925548024,54.75,161.51250000000005,13.27
guanyuan_aq,14,4,,,,,,,19.7825,1003.367716288285,57.0,158.7925,12.4125
guanyuan_aq,15,4,,,,,,,18.6925,1003.638065625,58.25,154.5125,11.152500000000002
guanyuan_aq,16,4,,,,,,,18.015,1003.5212754200523,59.25,147.53,9.505
guanyuan_aq,17,4,,,,,,,17.43,1003.12046725076,60.25,136.745,7.772500000000001
guanyuan_aq,18,4,,,,,,,16.9375,1002.605534375,60.75,121.1125,6.3100000000000005
guanyuan_aq,19,4,,,,,,,16.5325,1002.1313671075801,62.0,100.805,5.425
guanyuan_aq,20,4,,,,,,,16.224999999999998,1001.7928439910767,63.5,81.745,5.3075
guanyuan_aq,21,4,,,,,,,16.0,1001.669840625,63.5,73.0025,5.69
guanyuan_aq,22,4,,,,,,,16.235,1001.7981670292514,63.0,75.6825,6.2075000000000005
guanyuan_aq,23,4,,,,,,,17.6275,1002.0373709053005,60.75,84.5325,6.6000000000000005
gucheng_aq,18,2,74.0,104.0,30.0,105.0,0.8,8.0,18.0,993.2773,36.75,203.51999999999998,3.3375
gucheng_aq,19,2,74.0,118.0,2.0,140.0,0.6,7.0,18.0,994.5565,38.25,196.2325,2.2975000000000003
gucheng_aq,20,2,77.0,135.0,2.0,143.0,0.5,6.0,18.0,994.6606999999999,39.25,206.30999999999997,1.9100000000000001
gucheng_aq,21,2,80.0,172.0,2.0,143.0,0.8,5.0,18.4,994.363225,39.75,197.25,1.935
gucheng_aq,22,2,77.0,155.0,2.0,135.0,0.8,4.0,16.0,993.642225,39.25,51.0225,2.045
gucheng_aq,23,2,78.0,114.0,16.0,115.0,1.0,5.0,17.25,992.89185,36.0,64.935,3.375
gucheng_aq,0,3,,,,,,,21.48,992.9296093749997,32.75,83.91,4.1875
gucheng_aq,1,3,,,,,,,23.07,992.8444110099388,29.5,97.7925,4.875
gucheng_aq,2,3,,,,,,,24.1,992.5503513559236,26.75,114.9125,5.395
gucheng_aq,3,3,,,,,,,24.93,992.0149593749994,24.75,133.37,6.2925
gucheng_aq,4,3,,,,,,,25.37,991.236789456398,23.75,148.7225,7.8475
gucheng_aq,5,3,,,,,,,25.9,990.3384976980327,22.75,159.2175,9.7375
gucheng_aq,6,3,,,,,,,25.9,989.4737656249997,22.0,166.0675,11.4575
gucheng_aq,7,3,,,,,,,25.9,988.7706956320653,21.75,170.7275,12.575
gucheng_aq,8,3,,,,,,,25.85,988.2550735926868,21.5,174.2875,12.935
gucheng_aq,9,3,,,,,,,25.700000000000006,987.9271062499997,21.5,177.385,12.45
gucheng_aq,10,3,,,,,,,24.9,987.7918322977511,22.0,180.6675,11.0875
gucheng_aq,11,3,,,,,,,24.0,987.873618232145,23.25,185.4925,9.0
gucheng_aq,12,3,,,,,,,22.8,988.2016624999994,25.25,195.39,6.4449999999999985
gucheng_aq,13,3,,,,,,,22.0,988.7571941584123,27.25,223.0375,4.1425
gucheng_aq,14,3,,,,,,,20.8,989.3295647055853,29.75,269.71000000000004,3.86
gucheng_aq,15,3,,,,,,,20.0,989.6601562499994,32.25,292.985,4.7825
gucheng_aq,16,3,,,,,,,19.1,989.570081577859,35.5,299.9125,5.0675
gucheng_aq,17,3,,,,,,,18.5,989.1993761862544,38.25,300.36,4.4775
gucheng_aq,18,3,,,,,,,18.200000000000006,988.76780625,40.5,300.1,3.32
gucheng_aq,19,3,,,,,,,18.1,988.454720849597,42.25,309.11749999999995,1.985
gucheng_aq,20,3,,,,,,,18.35,988.2778006882877,43.0,127.7625,1.2225
gucheng_aq,21,3,,,,,,,18.6,988.2143093749997,43.0,76.2325,2.51
gucheng_aq,22,3,,,,,,,19.35,988.2384336348653,42.5,79.2975,4.245
gucheng_aq,23,3,,,,,,,20.4075,988.3120526578191,41.25,83.83999999999997,5.525
gucheng_aq,0,4,,,,,,,21.2,988.3939687499994,39.5,95.7375,5.9375
gucheng_aq,1,4,,,,,,,21.98,988.4372959998317,38.0,121.565,6.01
gucheng_aq,2,4,,,,,,,22.675,988.3723956248804,36.75,150.5075,7.46
gucheng_aq,3,4,,,,,,,23.225,988.1239406249997,35.75,167.0525,10.1525
gucheng_aq,4,4,,,,,,,23.5875,987.6497964861796,36.75,173.245,12.759999999999998
gucheng_aq,5,4,,,,,,,23.7925,987.0405986389557,38.0,174.965,14.615
gucheng_aq,6,4,,,,,,,23.9175,986.4201749999997,39.75,174.855,15.4675
gucheng_aq,7,4,,,,,,,23.9925,985.8936901619318,42.25,173.9575,15.2525
gucheng_aq,8,4,,,,,,,23.87,985.4916554211501,44.75,172.5775,14.375
gucheng_aq,9,4,,,,,,,23.6525,985.2259187499994,47.25,170.96,13.36
gucheng_aq,10,4,,,,,,,23.285,985.1109083753532,50.75,169.49499999999995,12.59
gucheng_aq,11,4,,,,,,,22.7625,985.1713735421864,54.25,168.21,11.9875
gucheng_aq,12,4,,,,,,,21.64,985.4346437499997,57.75,166.92000000000004,11.38
gucheng_aq,13,4,,,,,,,20.56,985.885582239433,60.75,165.29999999999995,10.6175
gucheng_aq,14,4,,,,,,,19.525,986.3391872156619,63.0,162.8625,9.6975
gucheng_aq,15,4,,,,,,,18.525,986.567990625,64.75,158.8675,8.6675
gucheng_aq,16,4,,,,,,,17.775,986.4123132456192,65.75,152.495,7.5875
gucheng_aq,17,4,,,,,,,17.052500000000002,985.9836311831289,66.5,143.72,6.4425
gucheng_aq,18,4,,,,,,,16.6475,985.4612093749997,67.75,131.765,5.1525
gucheng_aq,19,4,,,,,,,16.31,985.0048909354989,70.0,111.95499999999998,3.815
gucheng_aq,20,4,,,,,,,16.105,984.6968316860813,72.0,80.475,3.245
gucheng_aq,21,4,,,,,,,16.0,984.5997656249997,72.0,63.86749999999999,3.595
gucheng_aq,22,4,,,,,,,16.400000000000002,984.7372123642376,70.25,69.64999999999999,4.21
gucheng_aq,23,4,,,,,,,17.755000000000006,984.9758339706945,66.0,84.365,4.965
huairou_aq,18,2,56.0,100.0,83.0,21.0,0.7,3.0,17.0,992.4156,44.5,70.895,5.137500000000001
huairou_aq,19,2,51.0,72.0,84.0,19.0,0.7,2.0,17.0,992.2707750000001,46.25,50.7525,5.17
huairou_aq,20,2,54.0,97.0,93.0,30.0,0.7,2.0,17.0,992.1685,47.25,37.0425,5.3675
huairou_aq,21,2,54.0,79.0,69.0,22.0,0.8,2.0,17.0,992.1326750000001,46.75,32.3075,5.5600000000000005
huairou_aq,22,2,50.0,76.0,71.0,24.0,0.9,2.0,15.0,992.1520499999999,44.75,43.5825,5.8825
huairou_aq,23,2,53.0,88.0,56.0,39.0,0.9,2.0,16.0,992.222125,41.5,58.7625,5.5675
huairou_aq,0,3,,,,,,,20.15,991.503678125,38.0,82.9425,5.07
huairou_aq,1,3,,,,,,,21.7,991.3394804229775,34.75,119.0375,5.2025000000000015
huairou_aq,2,3,,,,,,,23.05,990.986833015276,32.25,147.8725,6.825
huairou_aq,3,3,,,,,,,24.2,990.42843125,30.0,161.22000000000003,8.84
huairou_aq,4,3,,,,,,,25.0,989.6733572747161,28.25,165.22750000000005,10.0875
huairou_aq,5,3,,,,,,,25.9,988.8362404347804,26.5,166.77249999999995,10.6925
huairou_aq,6,3,,,,,,,26.0,988.0580968750003,26.0,170.09000000000003,11.2425
huairou_aq,7,3,,,,,,,25.9,987.4514183716783,25.75,176.45,12.185
huairou_aq,8,3,,,,,,,25.8,987.0145992270892,26.0,181.74,12.785
huairou_aq,9,3,,,,,,,25.7,986.7175093750003,27.25,182.635,11.7375
huairou_aq,10,3,,,,,,,24.8,986.5478767617208,29.5,173.9325,8.35
huairou_aq,11,3,,,,,,,23.5,986.5648613837179,32.0,142.54000000000005,4.9049999999999985
huairou_aq,12,3,,,,,,,22.2,986.8454812500006,34.5,95.7575,4.44
huairou_aq,13,3,,,,,,,21.3,987.4029083777381,36.75,80.2775,4.3475
huairou_aq,14,3,,,,,,,20.0,987.9949308167453,38.75,80.97749999999998,3.29
huairou_aq,15,3,,,,,,,19.1,988.315490625,40.75,83.0175,2.33
huairou_aq,16,3,,,,,,,17.8,988.1561708615891,42.75,55.4275,2.4875
huairou_aq,17,3,,,,,,,17.6,987.699118590042,45.75,43.7375,3.6575
huairou_aq,18,3,,,,,,,17.2,987.2241218750006,48.0,38.2825,5.005
huairou_aq,19,3,,,,,,,17.1,986.9518349120192,50.25,35.7125,5.82
huairou_aq,20,3,,,,,,,17.0,986.8663764203102,52.0,35.225,6.26
huairou_aq,21,3,,,,,,,17.6,986.8927312500003,54.0,37.29,6.73
huairou_aq,22,3,,,,,,,18.2,986.962617383856,55.5,42.21,7.4325
huairou_aq,23,3,,,,,,,19.12,987.0346853352013,55.5,51.2,7.635
huairou_aq,0,4,,,,,,,20.03,987.0743187500003,53.0,71.04499999999999,6.74
huairou_aq,1,4,,,,,,,21.0375,987.042782589597,47.0,115.675,6.4625
huairou_aq,2,4,,,,,,,21.975,986.8848670768512,39.5,153.0275,10.07
huairou_aq,3,4,,,,,,,22.6625,986.5412437500003,33.5,168.4525,15.09
huairou_aq,4,4,,,,,,,22.945,985.9879157994246,32.0,175.20749999999995,18.955
huairou_aq,5,4,,,,,,,22.9925,985.3422130240642,33.25,178.5775,21.045
huairou_aq,6,4,,,,,,,23.0,984.7567968750006,36.75,179.79999999999995,21.265
huairou_aq,7,4,,,,,,,22.965,984.3487399765963,40.75,178.855,19.7525
huairou_aq,8,4,,,,,,,22.82,984.0927596463396,45.0,175.6875,17.35
huairou_aq,9,4,,,,,,,22.4575,983.9279843750006,48.75,170.33,15.09
huairou_aq,10,4,,,,,,,21.9625,983.820081933082,52.5,163.84,13.75
huairou_aq,11,4,,,,,,,21.365,983.8408772100242,56.0,157.81,13.1225
huairou_aq,12,4,,,,,,,20.3525,984.0887343750003,59.0,153.27749999999997,12.7025
huairou_aq,13,4,,,,,,,19.3475,984.5974107632998,63.0,150.39749999999995,12.05
huairou_aq,14,4,,,,,,,18.3625,985.1422363746768,66.75,148.36,11.1775
huairou_aq,15,4,,,,,,,17.3975,985.4339343750007,70.0,146.0875,10.24
huairou_aq,16,4,,,,,,,16.4775,985.2682608933503,71.75,142.5775,9.365
huairou_aq,17,4,,,,,,,16.255000000000006,984.7811039116417,73.25,137.98000000000002,8.4975
huairou_aq,18,4,,,,,,,16.1175,984.193384375,74.5,132.69,7.49
huairou_aq,19,4,,,,,,,16.03,983.6959860568204,75.5,126.7825,6.2675
huairou_aq,20,4,,,,,,,16.0,983.3596440435738,76.5,120.335,5.130000000000001
huairou_aq,21,4,,,,,,,16.0,983.2250562500003,76.25,115.255,4.4125
huairou_aq,22,4,,,,,,,16.01,983.3008595784438,74.5,115.835,4.295
huairou_aq,23,4,,,,,,,17.1925,983.4674468816584,71.5,125.1325,4.6
liulihe_aq,18,2,48.0,128.0,59.0,91.0,0.6,2.0,17.166666666666668,1008.1259333333333,41.0,237.0233333333333,7.986666666666667
liulihe_aq,19,2,59.0,156.0,49.0,82.0,0.7,2.0,17.166666666666668,1007.8568499999998,43.333333333333336,234.20833333333334,7.353333333333333
liulihe_aq,20,2,59.0,150.0,79.0,56.0,0.6,2.0,17.166666666666668,1007.6631666666668,44.833333333333336,229.9083333333333,6.601666666666667
liulihe_aq,21,2,62.0,137.0,84.0,52.0,0.6,2.0,17.166666666666668,1006.9877166666665,45.0,223.61333333333332,5.75
liulihe_aq,22,2,62.0,177.0,47.0,65.0,0.7,2.0,18.333333333333332,1006.7685666666666,42.333333333333336,211.73333333333335,5.333333333333333
liulihe_aq,23,2,86.0,242.0,19.0,87.0,0.8,9.0,18.666666666666668,1007.7399666666666,39.0,193.99,5.436666666666667
liulihe_aq,0,3,,,,,,,22.36666666666667,1007.7946552083334,35.5,183.6916666666667,6.185
liulihe_aq,1,3,,,,,,,23.508333333333336,1007.6669622325313,32.333333333333336,182.88333333333333,7.573333333333332
liulihe_aq,2,3,,,,,,,24.54166666666667,1007.3322026230794,29.33333333333333,186.245,9.32
liulihe_aq,3,3,,,,,,,24.89166666666667,1006.7868395833333,27.16666666666667,190.69833333333332,11.201666666666664
liulihe_aq,4,3,,,,,,,25.566666666666666,1006.0454551654292,25.16666666666667,195.08333333333331,13.019999999999998
liulihe_aq,5,3,,,,,,,26.016666666666666,1005.1951068167157,23.83333333333333,198.6733333333333,14.753333333333332
liulihe_aq,6,3,,,,,,,26.133333333333336,1004.3409708333335,22.5,200.9416666666667,16.383333333333333
liulihe_aq,7,3,,,,,,,26.16666666666667,1003.5802482785864,21.0,201.765,17.763333333333335
liulihe_aq,8,3,,,,,,,26.15,1002.9782392844356,20.166666666666668,201.9283333333333,18.365
liulihe_aq,9,3,,,,,,,25.85,1002.59226875,20.5,202.23666666666668,17.591666666666665
liulihe_aq,10,3,,,,,,,25.35,1002.4688320442947,22.33333333333333,203.44833333333332,15.151666666666666
liulihe_aq,11,3,,,,,,,24.15,1002.6111064159137,25.0,206.115,11.951666666666664
liulihe_aq,12,3,,,,,,,22.85,1003.0114395833334,28.16666666666667,210.71666666666667,9.193333333333333
liulihe_aq,13,3,,,,,,,21.616666666666664,1003.6196547556492,30.83333333333333,216.42666666666665,7.696666666666666
liulihe_aq,14,3,,,,,,,20.65,1004.2154771043847,32.833333333333336,223.1783333333333,7.006666666666668
liulihe_aq,15,3,,,,,,,19.416666666666668,1004.5361072916667,34.5,233.385,6.496666666666667
liulihe_aq,16,3,,,,,,,18.45,1004.4044320735384,35.666666666666664,250.19666666666663,5.9816666666666665
liulihe_aq,17,3,,,,,,,17.8,1003.9860825816713,37.0,267.0133333333333,5.75
liulihe_aq,18,3,,,,,,,17.383333333333333,1003.5323760416667,37.833333333333336,273.655,5.259999999999999
liulihe_aq,19,3,,,,,,,17.283333333333335,1003.2433807619336,38.833333333333336,259.59666666666664,4.046666666666667
liulihe_aq,20,3,,,,,,,17.183333333333334,1003.1141693821968,39.66666666666666,221.84833333333333,3.673333333333334
liulihe_aq,21,3,,,,,,,17.75,1003.088565625,39.833333333333336,194.83333333333331,4.6066666666666665
liulihe_aq,22,3,,,,,,,18.581666666666667,1003.1173816457041,39.16666666666666,191.2516666666667,5.03
liulihe_aq,23,3,,,,,,,20.06833333333333,1003.1793833309007,38.16666666666666,197.31666666666663,5.089999999999999
liulihe_aq,0,4,,,,,,,21.126666666666672,1003.2603250000003,37.333333333333336,203.125,5.595
liulihe_aq,1,4,,,,,,,22.04833333333333,1003.3322052324144,37.66666666666666,201.78333333333333,6.918333333333332
liulihe_aq,2,4,,,,,,,22.785,1003.3119996475932,38.333333333333336,197.4283333333333,8.763333333333334
liulihe_aq,3,4,,,,,,,23.35,1003.1029281250003,38.66666666666666,193.73333333333332,10.623333333333333
liulihe_aq,4,4,,,,,,,23.743333333333336,1002.6462940681624,39.5,191.45333333333332,11.991666666666667
liulihe_aq,5,4,,,,,,,23.95333333333333,1002.0357349768733,40.16666666666666,189.46,12.876666666666665
liulihe_aq,6,4,,,,,,,23.99833333333333,1001.402971875,40.66666666666666,186.72333333333336,13.461666666666664
liulihe_aq,7,4,,,,,,,23.991666666666664,1000.8618159100612,42.66666666666666,182.8216666666667,13.888333333333335
liulihe_aq,8,4,,,,,,,23.96833333333333,1000.4544387242266,44.83333333333334,178.76999999999995,14.025
liulihe_aq,9,4,,,,,,,23.81833333333333,1000.2051020833336,48.66666666666666,175.55000000000004,13.586666666666668
liulihe_aq,10,4,,,,,,,23.35833333333333,1000.1337025539418,53.83333333333334,173.7783333333333,12.37
liulihe_aq,11,4,,,,,,,22.105,1000.2426759055376,59.33333333333334,172.88,10.74
liulihe_aq,12,4,,,,,,,20.891666666666666,1000.5300927083334,64.5,171.8816666666667,9.23
liulihe_aq,13,4,,,,,,,19.785,1000.9603621457784,68.5,169.97666666666666,8.238333333333333
liulihe_aq,14,4,,,,,,,18.765,1001.3632478542436,71.16666666666667,168.82666666666668,7.591666666666668
liulihe_aq,15,4,,,,,,,17.785,1001.5348520833336,73.33333333333333,171.16333333333333,6.958333333333332
liulihe_aq,16,4,,,,,,,16.80833333333333,1001.3339118644908,75.33333333333333,179.75833333333333,6.141666666666667
liulihe_aq,17,4,,,,,,,16.381666666666668,1000.8697033565053,77.33333333333333,194.6833333333333,5.2283333333333335
liulihe_aq,18,4,,,,,,,16.13,1000.3141375,80.0,216.52,4.253333333333333
liulihe_aq,19,4,,,,,,,16.02,999.8228389687932,83.66666666666667,251.145,3.4033333333333333
liulihe_aq,20,4,,,,,,,16.0,999.4862873694348,86.83333333333331,289.83166666666665,3.3433333333333333
liulihe_aq,21,4,,,,,,,16.008333333333336,999.3786760416671,86.33333333333331,319.175,3.3866666666666667
liulihe_aq,22,4,,,,,,,16.153333333333332,999.5299772834883,81.83333333333333,288.9966666666666,2.6950000000000003
liulihe_aq,23,4,,,,,,,17.834999999999994,999.793279225945,74.33333333333333,38.055,1.9166666666666667
mentougou_aq,18,2,50.0,93.0,97.0,49.0,0.7,3.0,18.0,993.2773,36.75,203.51999999999998,3.3375
mentougou_aq,19,2,49.0,82.0,104.0,39.0,0.6,2.0,18.0,994.5565,38.25,196.2325,2.2975000000000003
mentougou_aq,20,2,48.0,82.0,93.0,43.0,0.7,2.0,18.0,994.6606999999999,39.25,206.30999999999997,1.9100000000000001
mentougou_aq,21,2,58.0,94.0,74.0,56.0,0.7,2.0,18.4,994.363225,39.75,197.25,1.935
mentougou_aq,22,2,58.0,99.0,78.0,55.0,0.7,3.0,16.0,993.642225,39.25,51.0225,2.045
mentougou_aq,23,2,56.0,97.0,82.0,53.0,0.7,3.0,17.25,992.89185,36.0,64.935,3.375
mentougou_aq,0,3,,,,,,,21.48,992.9296093749997,32.75,83.91,4.1875
mentougou_aq,1,3,,,,,,,23.07,992.8444110099388,29.5,97.7925,4.875
mentougou_aq,2,3,,,,,,,24.1,992.5503513559236,26.75,114.9125,5.395
mentougou_aq,3,3,,,,,,,24.93,992.0149593749994,24.75,133.37,6.2925
mentougou_aq,4,3,,,,,,,25.37,991.236789456398,23.75,148.7225,7.8475
mentougou_aq,5,3,,,,,,,25.9,990.3384976980327,22.75,159.2175,9.7375
mentougou_aq,6,3,,,,,,,25.9,989.4737656249997,22.0,166.0675,11.4575
mentougou_aq,7,3,,,,,,,25.9,988.7706956320653,21.75,170.7275,12.575
mentougou_aq,8,3,,,,,,,25.85,988.2550735926868,21.5,174.2875,12.935
mentougou_aq,9,3,,,,,,,25.700000000000006,987.9271062499997,21.5,177.385,12.45
mentougou_aq,10,3,,,,,,,24.9,987.7918322977511,22.0,180.6675,11.0875
mentougou_aq,11,3,,,,,,,24.0,987.873618232145,23.25,185.4925,9.0
mentougou_aq,12,3,,,,,,,22.8,988.2016624999994,25.25,195.39,6.4449999999999985
mentougou_aq,13,3,,,,,,,22.0,988.7571941584123,27.25,223.0375,4.1425
mentougou_aq,14,3,,,,,,,20.8,989.3295647055853,29.75,269.71000000000004,3.86
mentougou_aq,15,3,,,,,,,20.0,989.6601562499994,32.25,292.985,4.7825
mentougou_aq,16,3,,,,,,,19.1,989.570081577859,35.5,299.9125,5.0675
mentougou_aq,17,3,,,,,,,18.5,989.1993761862544,38.25,300.36,4.4775
mentougou_aq,18,3,,,,,,,18.200000000000006,988.76780625,40.5,300.1,3.32
mentougou_aq,19,3,,,,,,,18.1,988.454720849597,42.25,309.11749999999995,1.985
mentougou_aq,20,3,,,,,,,18.35,988.2778006882877,43.0,127.7625,1.2225
mentougou_aq,21,3,,,,,,,18.6,988.2143093749997,43.0,76.2325,2.51
mentougou_aq,22,3,,,,,,,19.35,988.2384336348653,42.5,79.2975,4.245
mentougou_aq,23,3,,,,,,,20.4075,988.3120526578191,41.25,83.83999999999997,5.525
mentougou_aq,0,4,,,,,,,21.2,988.3939687499994,39.5,95.7375,5.9375
mentougou_aq,1,4,,,,,,,21.98,988.4372959998317,38.0,121.565,6.01
mentougou_aq,2,4,,,,,,,22.675,988.3723956248804,36.75,150.5075,7.46
mentougou_aq,3,4,,,,,,,23.225,988.1239406249997,35.75,167.0525,10.1525
mentougou_aq,4,4,,,,,,,23.5875,987.6497964861796,36.75,173.245,12.759999999999998
mentougou_aq,5,4,,,,,,,23.7925,987.0405986389557,38.0,174.965,14.615
mentougou_aq,6,4,,,,,,,23.9175,986.4201749999997,39.75,174.855,15.4675
mentougou_aq,7,4,,,,,,,23.9925,985.8936901619318,42.25,173.9575,15.2525
mentougou_aq,8,4,,,,,,,23.87,985.4916554211501,44.75,172.5775,14.375
mentougou_aq,9,4,,,,,,,23.6525,985.2259187499994,47.25,170.96,13.36
mentougou_aq,10,4,,,,,,,23.285,985.1109083753532,50.75,169.49499999999995,12.59
mentougou_aq,11,4,,,,,,,22.7625,985.1713735421864,54.25,168.21,11.9875
mentougou_aq,12,4,,,,,,,21.64,985.4346437499997,57.75,166.92000000000004,11.38
mentougou_aq,13,4,,,,,,,20.56,985.885582239433,60.75,165.29999999999995,10.6175
mentougou_aq,14,4,,,,,,,19.525,986.3391872156619,63.0,162.8625,9.6975
mentougou_aq,15,4,,,,,,,18.525,986.567990625,64.75,158.8675,8.6675
mentougou_aq,16,4,,,,,,,17.775,986.4123132456192,65.75,152.495,7.5875
mentougou_aq,17,4,,,,,,,17.052500000000002,985.9836311831289,66.5,143.72,6.4425
mentougou_aq,18,4,,,,,,,16.6475,985.4612093749997,67.75,131.765,5.1525
mentougou_aq,19,4,,,,,,,16.31,985.0048909354989,70.0,111.95499999999998,3.815
mentougou_aq,20,4,,,,,,,16.105,984.6968316860813,72.0,80.475,3.245
mentougou_aq,21,4,,,,,,,16.0,984.5997656249997,72.0,63.86749999999999,3.595
mentougou_aq,22,4,,,,,,,16.400000000000002,984.7372123642376,70.25,69.64999999999999,4.21
mentougou_aq,23,4,,,,,,,17.755000000000006,984.9758339706945,66.0,84.365,4.965
miyun_aq,18,2,59.0,91.0,50.0,77.0,0.9,2.0,16.0,997.0388,44.5,92.3075,6.5200000000000005
miyun_aq,19,2,60.0,85.0,49.0,74.0,0.9,2.0,16.0,996.11745,46.0,79.4,5.817499999999999
miyun_aq,20,2,62.0,82.0,66.0,57.0,1.0,2.0,16.0,995.9954,47.0,66.815,5.555
miyun_aq,21,2,64.0,84.0,32.0,70.0,0.9,2.0,16.0,995.9417,46.75,60.697500000000005,5.4925
miyun_aq,22,2,70.0,87.0,38.0,66.0,1.1,2.0,13.0,996.7230999999999,44.25,67.7475,5.85
miyun_aq,23,2,70.0,90.0,39.0,63.0,1.0,2.0,16.0,996.77235,41.5,81.01,5.5125
miyun_aq,0,3,,,,,,,20.88,996.751696875,38.25,105.2425,5.1575
miyun_aq,1,3,,,,,,,22.47,996.5844272611264,35.5,138.46999999999997,5.6425
miyun_aq,2,3,,,,,,,23.85,996.2370033288687,32.75,162.70499999999996,7.4525000000000015
miyun_aq,3,3,,,,,,,25.0,995.686675,30.75,173.95750000000004,9.36
miyun_aq,4,3,,,,,,,25.0,994.9377552619826,29.0,177.465,10.2925
miyun_aq,5,3,,,,,,,26.8,994.1028093650181,27.75,178.8425,10.5475
miyun_aq,6,3,,,,,,,27.0,993.321465625,27.0,181.8875,10.8425
miyun_aq,7,3,,,,,,,26.8,992.7059902326157,26.25,187.7825,11.6875
miyun_aq,8,3,,,,,,,26.6,992.2592008777287,27.0,192.6375,12.22
miyun_aq,9,3,,,,,,,26.4,991.956553125,28.25,193.475,10.985
miyun_aq,10,3,,,,,,,25.4,991.7894975807076,30.5,184.54,7.2175
miyun_aq,11,3,,,,,,,23.5,991.8134650175896,33.5,140.6475,3.725
miyun_aq,12,3,,,,,,,22.0,992.09988125,36.0,86.41,4.880000000000001
miyun_aq,13,3,,,,,,,20.9,992.6572111112224,37.75,80.5,6.0550000000000015
miyun_aq,14,3,,,,,,,19.8,993.2420755102479,39.0,88.50500000000002,6.0425
miyun_aq,15,3,,,,,,,18.7,993.548134375,40.25,96.59,5.8100000000000005
miyun_aq,16,3,,,,,,,17.2,993.3685192012567,42.25,92.635,5.7175
miyun_aq,17,3,,,,,,,16.6,992.8942477562327,43.5,80.065,5.8825
miyun_aq,18,3,,,,,,,16.2,992.415809375,45.25,67.7975,6.2675
miyun_aq,19,3,,,,,,,16.1,992.1602867365297,47.25,59.94750000000001,6.47
miyun_aq,20,3,,,,,,,16.0,992.101135895378,48.5,55.27,6.585000000000001
miyun_aq,21,3,,,,,,,16.7,992.1484062500003,50.75,53.17,6.965000000000002
miyun_aq,22,3,,,,,,,17.4,992.2235703109602,52.75,54.005,7.7425
miyun_aq,23,3,,,,,,,18.692500000000006,992.2937930372574,53.75,59.935,8.075
miyun_aq,0,4,,,,,,,19.75,992.3376625,51.75,77.2525,7.252499999999999
miyun_aq,1,4,,,,,,,20.88,992.3249269270384,46.25,119.16,6.9075
miyun_aq,2,4,,,,,,,21.915,992.1899751731868,39.25,156.015,10.435
miyun_aq,3,4,,,,,,,22.665,991.85835625,33.75,171.4975,15.4075
miyun_aq,4,4,,,,,,,22.9875,991.2963267262584,31.75,178.0875,19.0725
miyun_aq,5,4,,,,,,,23.0,990.6329733996286,32.75,181.46,20.8925
miyun_aq,6,4,,,,,,,23.0,990.0380906250003,35.5,183.195,20.9375
miyun_aq,7,4,,,,,,,23.0,989.6409042466344,39.25,183.5325,19.4675
miyun_aq,8,4,,,,,,,22.905,989.4083660662656,43.25,181.865,17.2075
miyun_aq,9,4,,,,,,,22.57,989.266859375,47.25,176.86500000000004,15.0825
miyun_aq,10,4,,,,,,,22.06,989.1720967964656,51.25,168.055,13.9475
miyun_aq,11,4,,,,,,,20.9875,989.1971082843843,55.0,158.48000000000005,13.71
miyun_aq,12,4,,,,,,,19.7725,989.444253125,58.5,151.395,13.625
miyun_aq,13,4,,,,,,,18.6,989.9505516230597,62.25,147.9525,12.915
miyun_aq,14,4,,,,,,,17.465,990.4916681573101,65.5,146.6825,11.6625
miyun_aq,15,4,,,,,,,16.354999999999997,990.777928125,68.5,145.64499999999995,10.2875
miyun_aq,16,4,,,,,,,15.27,990.6048779612984,70.75,142.775,9.1525
miyun_aq,17,4,,,,,,,14.8375,990.1089482530443,72.5,137.9225,8.2225
miyun_aq,18,4,,,,,,,14.482500000000002,989.511790625,74.25,131.6675,7.352499999999999
miyun_aq,19,4,,,,,,,14.215,989.004333175269,75.5,124.4875,6.4224999999999985
miyun_aq,20,4,,,,,,,14.045,988.6546098953287,76.5,117.3175,5.6025
miyun_aq,21,4,,,,,,,14.0825,988.4999312500003,76.0,112.6725,5.050000000000002
